ID,Comment Text,Label
358,"Ngồi hóng drama mà thấy thương Soo Hyun quá! Cái showbiz này thật đáng sợ, vùi dập người ta không thương tiếc. Lúc cần bảo vệ và chia sẻ thì mấy ai đứng ra, đến lúc bị đẩy xuống bùn thì dẫm đạp nhiệt tình. Thế nên vẫn cứ vote cho Soo Hyun đóng phim thôi, có tài có tâm rồi nghiệp sẽ gánh. Ai sống không từng vấp ngã chứ, đâu ai hoàn hảo? Quan trọng là người ta sửa chữa lỗi lầm và cố gắng vì công việc thế nào thôi.",Ủng hộ
359,Drama hơi nhiều nhưng mình chọn tin tưởng Kim Soo Hyun. Cứ chờ ảnh ảnh comeback lợi hại xem ai dám nói gì.,Ủng hộ
360,"Nhiều người vội vàng vậy, chờ facts đã chứ. Showbiz có khi còn kịch tính hơn phim truyền hình :p Có background drama cỡ này thì biết đâu anh lại có thêm vai diễn để đời ấy chứ, đời mà, đâu ai học được chữ ngờ 😂",Ủng hộ
361,"Mấy nay thấy drama của anh dính Kim Sae Ron nát thật, cơ mà tui vẫn nghĩ còn nhiều điều chìm trong mớ bòng bong này lắm mấy bạn. Fan cứng lâu năm của anh Soo Hyun xin giơ tay phát biểu cảm nghĩ đôi chút:

CPA thời nát thì chả tha ai! Nhớ hồi drama Lee Seung Gi, cty quản lý kiểu: ""tao sống chết với nghệ sĩ"", cty này lại kiểu bóc phốt thiếu tiền ""nhờ"" celeb nổi rồi phởn thế.

Thứ 2, đoạn Sae Ron nhắn tin cầu cứu ko rep này. Ai gặp bế tắc ko cuống cuồng nhắn hết danh bạ hỏi 1k tỉ thứ luôn ấy! Chưa biết mâtj vụ cầu cứu gì, ai xác thực được đã là lời chân thật của Sae mới là mấu chốt!!! Kịch hay còn ở giờ hốt bất ngờ này ạ

Và cuối cùng, có lẽ bây giờ chả nên vùi theo đám đông sớm làm gì cho lắm mn ơi. Cứ enjoy fim, thím. Drama còn dài hạn cơ. Coi ai lì hơn ở cái showbiz bào máu nghệ sĩ",Ủng hộ
362,"Drama này căng đét thật. Nhưng mà tui nhớ hồi xưa phim có cả chú Chíp hôi với chị Chim sâu, sau trưởng thành mỗi người mỗi ngả, cũng bình thường mà. Có ai chứng minh được ổng làm gì phạm pháp hoặc đạo đức ghê gớm lắm đâu nhỉ? Sao cứ phải bới đời tư nghệ sĩ lên thế? Nhạt hơn nước ốc.",Ủng hộ
363,"Tin hết cái lũ nhà báo săn tin rẻ tiền đấy à? Kim Soo Hyun bao nhiêu năm làm nghề chưa từng dính scandal, tự dưng lôi một diễn viên xuống dốc muốn tạo scandal để PR cho bản thân lôi vào làm gì? Báo chí giờ bẩn thỉu thật sự! Đợi phán xét của toà án và hành động xử lý chính thức từ Gold Medalist xem thế nào rồi tính tiếp nhá chứ đừng vội vàng ném đá hùa theo. Thiệt khó cho anh tôi mà.",Ủng hộ
364,"Drama bùng nổ thấy ghê, hóng hết mớ drama mới dám ""đu'' theo. Mà nghĩ đi cũng thấy tội ổng Soo Hyun ghê, đóng phim mờ mặt vì rating giờ đời sống riêng tư cũng xào nấu tan nát cả lên được. Đời tư sao quyết định thực lực được. Cái năng lực đóng bi kịch drama của anh ấy bao nhiêu dự án chứng minh rồi, hơi đâu để mấy cái này dìm xuống dễ vậy. Xem Hotel Del Luna mà chìm đắm trong visual lẫn diễn xuất của ngta một lần đi rồi haters tự động bay màu áaaaa!!!!",Ủng hộ
365,"Không biết thực hư ra sao nhưng mình tin vào lựa chọn nhân vật mà Soo Hyun thể hiện trên phim. Anh ấy khắc họa nhân vật xuất sắc thế nào thì mình tin anh ấy cũng có lý do riêng thôi. Kệ các ""nhà báo mạng"", tiếp tục ủng hộ phim mới nào! Showbiz mà, hoa thơm tự khắc bươm bướm tìm về, cứ làm tốt việc của mình rồi mọi chuyện sẽ ổn thôi diễn viên Kim ạ. Thực sự thất vọng nếu chỉ vì mấy tin đồn mà quay lưng. Đời tư chắc gì đã thật như người ta khai ra.",Ủng hộ
366,"Ủa kì vậy ta, sao cứ nhằm spotlight vô mỗi anh Soo Hyun vậy? Chuyện của ảnh mà lôi cả người đã khuất với cả núi tiền Nongji ra tính toán chi li vậy? Để ảnh yên đóng phim không được hả trời, chứ không biết dạo này tui biết ngắm ai đó nha!
Một con người mà sức ép từ mạng lớn vậy trời !?? Kì cục thấy sợ à. Ai hoàn hảo hết đâu cha nội?
Nghĩ thoáng ra đi coi bộ ai đang cay cay á! Thấy ghét!!!!!",Ủng hộ
367,Mấy người bớt sân si đi được không? Chuyện người ta yêu ai hẹn hò với ai là quyền của người ta. Đúng sai thế nào người ta tự chịu trách nhiệm chứ mắc gì lôi nhau ra xỉa xói trên mạng làm chuyện vô bổ vậy? Thích sống cuộc đời của người khác hơn cuộc đời của mình hay gì?,Ủng hộ
368,Thật buồn khi thấy mọi chuyện đi quá xa. Tớ không tin hoàn toàn những gì báo chí đăng đâu. Hãy cho anh ấy cơ hội để thể现 nhé! Fan luôn bên anh Soo Hyun!,Ủng hộ
369,"Hóng cái series ""Tự truyện drama K-biz"" của nhà sản xuất Kim nào đó quá! Biết đâu lại bán nghìn tỷ won bản quyền ấy chứ, ai mà ngờ được! Cố lên oppa, làm cú lội ngược dòng vang dội đi, em xin một vé fan cứng dài dài. Mà nói đi cũng phải nói lại, showbiz này hài kịch ngập tràn, giờ biết tin ai bây giờ, thôi thì cứ tạm ủng hộ người diễn đạt hơn cái đã. Chờ xem hồi kết vụ này thế nào, thú vị thật 😂",Ủng hộ
370,"Drama này rối não ghê, nhưng thấy xót cho Kim Soo Hyun. Bao nhiêu năm xây dựng hình ảnh tan thành mây khói chỉ vì mấy tin đồn trên trời. Chắc gì mọi thứ đã đúng sự thật 100%...",Ủng hộ
371,"Showbiz mà, drama muôn vàn! Mình thấy mọi chuyện chưa rõ ràng, đừng vội chỉ trích ai cả. Tin đồn thì vẫn là tin đồn, đâu phải lúc nào thông tin trên mạng cũng là sự thật. Biết đâu đằng sau đó còn có uẩn khúc gì khác thì sao? Hóng bên anh Soo Hyun lên tiếng một cách chính thức thôi. Anh vẫn là “cụ giáo Do Min Joon” đẹp trai ngời ngời trong lòng mình đó nhá!
Tôi ngẫm nghĩ riết rồi mới có 1 kết luận : Truyền通 của tôi mặn mà thế nhờ bóc.
Rồi khi anh chị chấm dứt hợp đồng với oppa thì đừng hối hận á 😂
Chuyện tình cảm cá nhân mà cũng dồn ép người ta dữ vậy trời 😔, anh ấy cũng là con người mà. Mệt mỏi thật đó. Quan trọng giờ cứ chemistry ảnh với Woo Seul Hyel vượt trội 🥺🥰🔥 #Queenoftears
Các thánh ""mõ"" online bớt thuyết âm mưu đi dùm nhá😂 đợi người ta comeback hoàng tráng cho má thêm đỏ 💋 thôi
Từ một phía thì đâu",Ủng hộ
372,"Thật nực cười khi thấy báo chí tập trung khai thác chuyện cá nhân của người nổi tiếng mà bỏ qua những việc lớn lao hơn. Ai dám chắc đằng sau sự hoàn hảo, mọi người luôn tốt đẹp đến thế. Biết đâu Kim Soo Hyun đang trải nghiệm cái bóng của hào quang ấy. Người nổi tiếng có cuộc đời riêng không? Nghĩa vụ bênh vực tất cả, hay được phép trải nghiệm cuộc đời như bao người... Câu chuyện nhiều mặt chắc các bạn chỉ quan tâm đến thỏa mãn cơn nghiện drama.",Ủng hộ
373,"Chuyện tình cảm ấy mà, giấu thì bảo sao phải vậy còn phơi ra thì các anh lại khui quá khứ hành hạ người ta.Thương anh tôi quá.

Hoặc

Sao cứ phải đào bới đời tư nghệ sĩ quá làm gì. Anh Hyun diễn xuất đỉnh chóp hơn điều tra 3 chấm cơ mà.

Hoặc

Rồi rồi, tha cho anh chị người ta đi. Múa giỏi thì xem, hết.

Hoặc

Ủa alo, đang tập trung thẩm cung diễn viên, còn phim thì ai lo cho iem? Nông dân không có idol mà cày chắc.

Hoặc

Ông hoàng visual chấp mọi drama nha mấy má.",Ủng hộ
374,"Team #KimSooHyun, đứng lên!!! Đúng là có nhiều drama, nhưng mình vẫn lựa chọn tin vào sự chính trực của anh ấy. Ai hoàn hảo được?",Ủng hộ
375,"Đọc xong hết phốt thấy tội nghiệp Kim Soo Hyun ghê. Thế nào là nhắn tin cầu cứu mà sau đó công ty cũ đòi nợ lại 700 triệu xong khui luôn tin nhắn các kiểu? Gấp đôi drama giới giải trí khác cộng lại ấy chứ. Mong anh có thể vượt qua giai đoạn này. Ai rồi cũng mắc sai lầm mà,quan trọng đã đối diện và khắc phục ra sao thôi!",Ủng hộ
376,"Thấy mọi người cứ lên án anh ấy, mình lại thấy thương hơn. Sự thật toàn tự truyền miệng chứ đâu ai chắc chắn bằng các bên liênquan đâu. Nghĩ lại nghiệp diễn viên bị đem đời tư mổ xẻ thật kinh khủng.",Ủng hộ
377,"Sao mọi người cứ thích soi đời tư nghệ sĩ thế nhỉ? Diễn viên cũng là người mà, Kim Soo Hyun đã lên tiếng rồi còn đào bới làm gì nữa? Thay vì ném đá, sao không tập trung vào diễn xuất và những dự án sắp tới của ảnh đi? Biết đâu drama này lại giúp ảnh hóa thân vào vai diễn tốt hơn, sâu sắc hơn thì sao. GATO vừa thôi!",Ủng hộ
378,"Tôi thấy mọi người rảnh thật. Kim Soo Hyun diễn xuất đỉnh kout phim Nữ Hoàng Nước Mắt đóng mà cứ như kiểu cưới thật ấy diễn chả có cái hồn chỉ lướt xem còn thấy chạm đấy. Phốt gì thì kệ mẹ người ra drama mà kkk cứ bám xem phim ảnh rồi lại hăm he phán xét đúng thứ ăn no dắt ruột :)))) Diễn hay thì tung hô lên mấy hôm rồi back to drama đời ghét zạ??? Ai mà đời chả dính một phốt, bới mãi khéo rêu lên thôi đấy thôi ăn bánh làm ly trà phim hay thì xem chứ tào lao hết sức.",Ủng hộ
379,"Mình thấy mọi chuyện vẫn đang một chiều từ phía truyền thông mà cứ đổ hết lên đầu Soo Hyun oppa vậy? Tin nhắn cứu desperate kia biết đâu là đang bị dẫn dắt thì sao, có phải ai nhờ là cứu liền được đâu. Công bằng với anh đi. Thấy sót ghê.",Ủng hộ
380,"Tin vào oppa KSH! Truyền thông đang xoáy quá đà thôi. Idol nào mà chẳng dính tin đồn vớ vẩn, để xem cuối cùng ai mới là kẻ trơ trẽn.",Ủng hộ
381,"Mình thấy Knet lúc nào cũng làm quá mọi chuyện. Anh Soo Hyun focus vào diễn xuất, cho ra tác phẩm hay mới là điều quan trọng nhất! Mọi chuyện tình cảm cá nhân mình không phán xét, tin anh ấy hiểu mình cần gì. Ai chưa từng có quá khứ.",Ủng hộ
382,"Thuyền chưa chìm đâu các bạn ơi, chuyện tình cảm giới nghệ sỹ đúng là như drama 8 giờ nhưng người ngoài cuộc đâu biết sự thật thế nào? Dù sao thì anh Soo hyun oppa vẫn mãi là diễn viên mình yêu thích. Cứ chờ đi rồi anh tỏa sáng lại thôi! Chứ đời ai chả vấp ngã bao giờ. Chuyện xưa bỏ qua đi, tập trung vào phim mới của anh kìaaaa !!!!",Ủng hộ
383,"Thật nực cười khi thấy mọi người dễ dàng tin vào mấy bài báo lá cải. Rốt cuộc sự thật là gì ai đã tận mắt chứng kiến? Kim Soo Hyun là một diễn viên chuyên nghiệp, cống hiến cho nghệ thuật bao nhiêu năm, có thể nào hủy hoại sự nghiệp vì mấy tin đồn nhảm thế này à? Tin thì tin cái gì đáng tin xíu đi!",Ủng hộ
384,"""Mình thì thấy drama hơi quá rồi đấy. Nhìn lại sự nghiệp của ảnh bao năm nay cống hiến thì mình càng thấy khó nuốt trôi mấy bài anti một chiều. Kể cả có thật đi chăng nữa, người ta cũng giải quyết chuyện riêng rồi còn gì? Support drama queens sống sao được bằng coi phim ảnh của anh ấy?""",Ủng hộ
385,"Thôi nào mọi người, vứt camera vào mặt người ta còn gì là riêng tư nữa? Kệ anh Kim diễn đi, đời tư của diễn viên mà cứ thọc mạch làm gì không biết. Xem ""Queen of Tears"" thôi, phim hay thế còn gì. Riết rồi mấy vị thánh phán lại định nghĩa hạnh phúc hộ người ta à?",Ủng hộ
386,"Mấy bạn bình tĩnh. Nói đi cũng phải nói lại. Chuyện tình cảm người ta sao mình biết được hết? Chứ tôi thấy comeback hoành tráng vậy không dễ gì người ta đánh đổi, vứt sự nghiệp đâu. Toàn tin vịt nhảm nhí rồi gán ghép. Khổ thân Kim Soo Hyun comeback đã sóng gió...",Ủng hộ
387,"Ủng hộ anh Soo Hyun! Nghe mọi lời ""tố giác"", tung tin các kiểu mà thương anh ghê.Showbiz mà, tin đồn nhảm rồi drama bủa vây. Tài năng thì cứ toả sáng thôi anh ơi, phim ảnh chất lượng speaks for itself, mấy thứ giẻ rách quăng hết vào sọt.",Ủng hộ
388,Mấy bạn anti bớt sân si đi được không? Kim Soo Hyun là diễn viên tài năng. Tưởng làm vầy là hạ bệ được người ta à? Nghe mùi thấy toàn mấy thành phần thấy người khác hơn mình là cay cú. Rảnh háng thật sự. Hóng phim mới của ảnh này!,Ủng hộ
389,"Mình thấy nhiều người đang vội vàng phán xét Soo Hyun quá. Showbiz mà, đến giờ phút cuối cùng đâu ai dám chắc sự thật là gì. Đừng vội vàng ném đá idol khi mọi chuyện còn chưa sáng tỏ!",Ủng hộ
390,"Haizz, mạng ảo thật thật lẫn lộn, tin thì ít lượm sạn thì nhiều. Tôi follow anh Soo Hyun đã lâu, từ Dream High đến giờ đã thấy anh ấy tập trung cho diễn xuất thế nào. Scandal gì thì rồi cũng qua thôi. Chuyện tình cảm vốn khó nói, biết đâu chúng ta đang xét nét một người trượng nghĩa năm xưa từ một góc nhìn hoàn toàn distort bởi tin đồn thất thiệt. Còn chuyện công ty đòi nợ, nó là rạch ròi kinh tế, đâu liên quan đến idol này idol kia? Hãy cho anh ấy thêm thời gian! Rồi mọi người cứ chờ xem diễn xuất của anh sẽ lại đỉnh đến cỡ nào.",Ủng hộ
391,"Thật bất công khi tất cả chỉ trích, gánh nặng cứ đổ lên mỗi mình Soo Hyun. Còn ai nhớ ""điều tồi tệ"" bắt đầu từ AI? Bây giờ anh ấy nên gánh vác lỗi lầm do người khác gây nên chỉ vì quá khứ hay sao",Ủng hộ
392,"Đọc xong một loạt thông tin, mình lại thấy thương Soo Hyun hơn. Người nổi tiếng làm gì cũng khó, đời tư bới móc từng chút một. Sae Ron có tài năng nhưng tự hủy hoại bản thân cũng đáng tiếc, nhưng đừng vì một chuỗi domino tai tiếng của người khác mà nhấn chìm sự nghiệp của Kim Soo Hyun chứ! Tài năng diễn xuất của Kim Soo Hyun bao năm nay đã được công nhận, có nhất thiết phải giết gà mổ khỉ như vậy không? Đâu phải cứ dính tới người tai tiếng là mặc định xấu xa đâu, ranh giới ở đây quá mong manh đi!",Ủng hộ
393,"* Tôi thấy nhiều người khắt khe quá vậy? Kim Soo Hyun cũng là con người thôi mà, ai cũng có quá khứ cả. Đừng vội đánh giá khi chưa hiểu rõ mọi chuyện chứ.",Ủng hộ
394,Rồi rồi dramatic queen Kim sazon lại tiếp tục diễn trò à. Túm cái váy lại là Kim Soo Hyun ĐẸP TRAI và GIÀU CÓ!! Xong!!,Ủng hộ
395,"Thời đại này, các thánh soi cũng rảnh thật! Thay vì lo chuyện thiên hạ, sao không tập trung làm giàu trước cho bản thân và gia đình đi? Biết đâu nhờ vậy showbiz lại bớt ồn ào. Biết nội tình là vậy thôi!",Ủng hộ
396,"Ôi trời, sau bao dông bão mình vẫn vote Kim Soo Hyun nhé. Thử đặt mình vào vị trí người nổi tiếng xem, xung quanh toàn rumor với drama thì ai mà tỉnh táo gỡ từng cái một cho xong. Mà chưa chắc thanh minh lại hay hơn là im lặng ấy chứ. Diễn hay, lại có tâm với nghề là okay rồi. Chuyện đời tư giữ lại cho riêng mình chứ! Fan chỉ cần được xem anh trên màn ảnh thôi. Tin những gì mình thấy từ phim ảnh là đủ nhỉ.",Ủng hộ
397,"Thật sự là hóng phim của Soo Hyun quá rồi. Đời tư nghệ sĩ thú vị thật, mỗi tội báo chí tha ""rác"" hơi nhiều. Mà chuyện hai người người ta yêu nhau, hay không thì cũng là chuyện riêng, đúng không? Chứ thấy các nhãn hàng vội vàng phết, PR thì nhanh mà ""hết hạn"" quan hệ cũng lẹ không kém.
Còn drama 700 củ khoai hình như hay hơn cả kịch bản phim đấy. Chờ hóng phần cuối xem còn plot twist giật gân gì không.",Ủng hộ
398,"Bớt gato đi mấy bạn ơi, KSH diễn xuất thực lực giờ bới móc chuyện vớ vẩn đời tư xong quay qua chê trách? Ủng hộ anh comeback đỉnh hơn nữa cho mấy con người sân si kia tức cái ""dũa"".",Ủng hộ
399,"Drama lần này căng thật. Nhưng mình thấy truyền thông đang làm hơi quá vấn đề rồi. Rõ ràng ai cũng có quá khứ, đào bới như này có cần thiết không? Ủng hộ anh Soo Hyun comeback thật đỉnh, đừng để những chuyện này ảnh hưởng đến sự nghiệp. Diễn viên thực lực quan trọng hơn là soi mói đời tư! Với cả, nhớ là, mọi tin tức, nhất là từ bọn tin vịt, đều potential là một chiều ahh nhéc!!",Ủng hộ
400,"Ủng hộ anh Soo Hyun dù bất cứ chuyện gì xảy ra! Biết đâu những tin leak kia là có mục đích gì thì sao, ai biết được uẩn khúc bên trong? Tin anh mắt nhìn người của Soo Hyun! Chờ ngày anh hoàng nhập thật ngầu khiến anti cứng họng.",Ủng hộ
401,"Drama dai tập này xem ra chưa hồi kết! Cơ mà nhìn đi nhìn lại thì thấy KSH dính quả ""tình ngay lý gian"" nặng đó chớ. Sao xui thế lại gặp đúng đối tượng thích tạo media play vậy trời. Thôi thì, lỡ gánh nặng vai rồi, cứ vững tin vào fandom mà bước tiếp thôi oppa ơi! Bao nhiêu năm xây tượng, đâu thể sụp chỉ vì mấy tin thất thiệt! Với cả nói thật Dispatch cứ kiếm đâu ba cái drama muồn vậy? Rảnh ghê! Team anh Soo HUyn xin điểm danh!!!!!!
Điểm danh
Vote cả cây, vote cả họ nhà KSH đi lên!!!!!! Còn em Sae Ron hình như... chuyên gia hệ drama nhỉ ;)). Anyway hóng phim mới của anh ghê, mau ra mắt đi iem cíu rỗi tinh thần cho iem.",Ủng hộ
402,"Khổ thân oppa Soo Hyun, chắc đây là số trời định phải nổi tiếng, ""trong cái rủi có cái may"" thôi. Ai dám phàn nàn về diễn xuất với visual nữa giờ? Mà báo net giờ khéo dựng chuyện thật.",Ủng hộ
403,"Drama đỉnh thật sự, hóng xem ai sẽ là người gục trước đây. Thấy mỗi kịch bản cuộc đời là chất lượng còn hơn phim ảnh, thôi thì tôi đặt cửa anh Soo Hyun comeback thành công, màn ảnh rộng vẫn đợi ảnh đó.",Ủng hộ
404,"Ủa khoan đã, nhớ năm xưa xem Dream High ai cũng u mê Sam Dong chứ có dính phốt em Sae Ron nào đâu ta? Giờ đào lại khỉ gió làm chi vậy trời? Hay là hết drama cho ""khum dẹo quaa""... Kệ người ta đi mọi người ơi chèoo~~ Tin mình đi, oppa vẫn đẹp trai khi đóng movie hành động thôi! Mà Gold Medalist thiệt là đáng sợ huhuuu... Ngân lượng của anh tôi bao giờ mới ngóc đầu lên lại từ chảo dầu này đây!!!",Ủng hộ
405,"Drama căng đét! Là fan trung lập nhưng thấy sao mọi việc cứ dồn hết vào anh Soo Hyun vậy, có quá đáng không? Chuyện tình cảm là của hai người, xưa kia rõ ràng SaeRon cũng đâu còn bé bỏng gì. Giờ đào lên, tiện tay lôi tiền nong này kia vào nữa, khác nào đẩy người ta xuống đáy vực sâu? Cái giới này khắc nghiệt thật! Cần thêm thông tin khách quan từ cả hai phía chứ đừng vội vã kết tội ai.",Ủng hộ
406,"Drama showbiz K ép anh Soo Hyun riết vậy trời?! Thanh xuân ai mà chẳng có chút rung động. Việc gì phải đào bới quá khứ lên phán xét cuộc đời người khác gắt gao thế? Rồi tung tin nhắn với video riêng tư, cái viện Garosero rảnh dữ ha? Lo chuyện người mà lấy đó làm content được luôn! Ủng hộ anh trong thầm lặng chờ ngày collab comeback, đóng drama đá xéo lại cho anti nó té ngửa!",Ủng hộ
407,"Thật sự sốc trước cái cách mà truyền thông lẫn anti-fan đang dồn ép một người đàn ông đến đường cùng chỉ vì tin đồn! Rốt cuộc bằng chứng dating xác thực nằm ở đâu hay vẫn chỉ là đoán già đoán non rồi tự thêu dệt nên một câu chuyện ""drama queen""? Tôi vẫn luôn tin vào khả năng của Kim Soo Hyun như एक演員और व्यक्ति, tôi tin rằng sự thật cuối cùng sẽ tự lên tiếng. Thay vì ""ném đá hội đồng"", hãy nhìn lại những cống hiến của anh ấy cho nền điện ảnh Hàn Quốc, tôi thấy tiếc cho K-biz khi càng ngày càng bị cuốn vào vòng xoáy vắt kiệt đời tư nghệ sĩ. Chúng ta nên học cái cách mà mình tôn trọng một tác phẩm nghệ thuật và ngừng biến nó hành những tin bát nháo rẻ tiền vô vị!",Ủng hộ
408,"Dù gì đi nữa, nhìn cách anh Soo Hyun diễn, tôi vẫn đặt niềm tin vào ảnh. Ai đời đổ dồn lên đầu một người thế làm chi? Thị phi showbiz muôn đời vẫn vậy, cứ quay cuồng người nổi tiếng tới khi nào chán mới thôi!",Ủng hộ
409,"Nói thật, ai mà chưa từng có khoảng thời gian sai lầm trong quá khứ? Thay vì ném đá dìm hàng mãi một người, sao chúng ta không cho họ cơ hội sửa sai và tập trung vào những gì họ đang cố gắng cống hiến nhỉ? Thử lùi lại mà xem suốt ngần ấy năm Kim Soo Hyun đã mang đến cho chúng ta bao nhiêu vai diễn ấn tượng, chừng đó chưa đủ để ít nhất giữ lại chút tôn trọng và lý trí hay sao? Quan trọng hơn, chỉ dựa vào tin tức một chiều mà kết tội một người thì có công bằng không vậy?",Ủng hộ
410,"Thật chướng mắt với cách truyền thông và netizen bủa vây Kim Soo Hyun dù chưa ai thực sự tận mắt chứng kiến sự việc. Ai mà chưa từng mắc sai lầm? Người nổi tiếng không phải là thánh, quan trọng là họ sửa sai thế nào. Mình tin vào bản lĩnh và lựa chọn của một người có phẩm chất diễn xuất hàng đầu như anh ấy. Các antifan xin hãy để yên cho anh tôi đóng phim!",Ủng hộ
411,"Tin hết mấy cái drama xào đi xào lại chưa thèm xác thực này thì khác gì đào mả người ta lên? Thuyền của Dispatch bền quá chèo hoài không lật, chèo mỏi tay antifan à. Ai dính scandal cũng phải gọi tên Kim Soo Hyun trong khi sự thật mười mươi là toàn tin một chiều nghe cho vui thôi. Đến mệt các mẹ tung drama. Anh nhà diễn vẫn tốt, phim vẫn hay, kệ đời đi mà sống.",Ủng hộ
412,"Thấy rõ một điều là sự nổi tiếng luôn đi kèm với gió bão thị phi. Kim Soo Hyun rõ ràng là một diễn viên tài năng. Chuyện tình cảm cá nhân hay sai lầm nếu có ai trong quá khứ đâu phải thứ quyết định hết nhân cách một con người? Quan trọng là anh luôn cố gắng hoàn thiện mình với những vai diễn chất lượng. Mọi sai lầm nên được lượng thứ nếu mình sống tích cực hướng thiện, và những điều đó Soo Hyun vẫn đang chứng minh từng ngày. Hào quang càng lớn càng dễ bị dóm ngó, đúng là sống làm vừa lòng thiên hạ quá khó...",Ủng hộ
413,"Chỉ muốn nói là showbiz lắm thị phi thật. Còn ai nhớ Kim Soo Hyun diễn xuất đỉnh cỡ nào không? Hay giờ cứ dắt nhau đi soi ""phốt"" cho vui? Anh ấy xứng đáng hơn cái drama giời ơi đất hỡi này nhiều. Lót dép hóng xem next move của truyền thông là gì, chứ đừng có ai vớ được miếng bánh ngon lại bu vào xâu xé, buồn cười lắm.",Ủng hộ
414,"Mấy bạn shipper chắc thất vọng lắm ha? Tui thì thấy ảnh vẫn đỉnh, phim sắp tới vẫn hóng dài cổ ạ. Ờ mà sống đâu ai học được chữ ngờ. Lỡ tin sai người thì thôi chứ cả sự nghiệp của người ta lại dìm xuống vì chuyện xưa hả? Bất công vừa thôi. Ai ngẩng cao đầu tự tin chưa từng vấp ngã thì hẵng ném đá drama vào ảnh nhà tui nha. Gác mõm giùm cái.",Ủng hộ
415,"Thật giả lẫn lộn biết đâu mà lần. Thích thì cứ thế mà phán xét cho hả dạ. Người xưa bảo ""chín bỏ làm mười"" đâu rồi? Thôi thì cứ ủng hộ diễn xuất lăn xả hết mình của Kim Soo Hyun đã, còn ba chuyện kia thì... hóng biến tiếp và mong anh vượt qua được giai đoạn khó khăn này. Người giỏi chịu áp lực quen rồi ấy mà! Đứng dậy đi anh ơi!",Ủng hộ
416,"Tôi á khẩu luôn, thuyền ai rồi cũng toang = )) Nói vậy thôi chứ anti fan bớt lồng giúp em ạ, anh nhà diễn đỉnh thế kia thì lo mà xem phim đi, hết drama ảnh lại rực rỡ! Đỉnh lưu mãi đỉnh lưu",Ủng hộ
417,"Mình vẫn luôn tin tưởng vào quyết định của người mình hâm mộ. Người ngoài cuộc liệu hiểu được bao nhiêu điều khi sự thật có thể đã bị bóp méo? Fighting, Kim Soo Hyun! Điều tốt đẹp rồi sẽ đến với anh.",Ủng hộ
418,"Ủa rồi sao cơ? Khui đời tư người ta dữ vậy để làm content câu view à? Khổ thân Kim Soo Hyun. Tóm lại fan vẫn luôn yêu thích năng lực diễn xuất của anh. Cá nhân mình thấy vụ Gold Medalist thì hơi cấn, nhưng biết đâu sau lưng có ẩn tình gì, đợi thông tin chính thức xem sao. Chứ đừng vài ba bài báo mà ném đá hội đồng người ta ác vậy! Diễn viên là để coi phim, sao cứ thích điều tra đời tư xong buông lời cay đắng chẳng để làm gì!",Ủng hộ
419,"Thật sự là showbiz lắm drama! Chuyện của anh Soo Hyun và cô Sae Ron, mình thấy mọi chuyện đang bị đẩy đi quá xa rồi. Mỗi cây mỗi hoa, mỗi nhà mỗi cảnh, người trong cuộc mới hiểu rõ được. Anh Soo Hyun là một người có tài năng, sự nghiệp bao năm gây dựng, mong mọi người nhìn nhận công bằng hơn thay vì vội vàng phán xét. Những người đẩy thuyền ra khơi cứ ngỡ mình ghềnh hay sao á!",Ủng hộ
420,"Mình thấy mọi người đang vội kết luận quá! Tình cảm là việc riêng, chúng ta đâu thể nào biết hết ngọn ngành câu chuyện của người khác ra sao. Ai từng yêu mà chưa từng mắc sai lầm? Ủng hộ anh Soo Hyun, nhất định phải mạnh mẽ vượt qua giai đoạn này. Diễn xuất đỉnh cao đã là bảo chứng rồi, drama cá nhân bớt soi mói đi tập trung hóng phim mới kìa.",Ủng hộ
421,"Tôi chán cái kiểu bắt nạt nghệ sĩ như vậy rồi. Rõ ràng mọi drama đều bị đẩy đi quá xa so với thực tế! Ủng hộ anh Soo Hyun, vững tinh thần vượt qua nhé!",Ủng hộ
422,"Thật ra xem những bài phân tích, góc độ truyền thông các thứ xong mình thấy Soo Hyun cũng khổ tâm ấy. Nghĩ mà xem scandal nó diễn biến kiểu đổ dồn dư luận quá, chắc chắn công ty quản lý cũng phải tìm cách bảo vệ hình ảnh thôi. Chuyện vay mượn hỗ trợ nhau gì đó, nói thật trong showbiz chắc cũng bình thường, quan trọng là cách giải quyết nó bị xoáy thành tranh cãi ấy. Mình vẫn đánh giá cao diễn xuất của Soo Hyun!",Ủng hộ
423,Mình thấy mọi người vội vàng kết luận quá. Drama Kbiz đầy miếng chanh vậy liệu đã ai vắt hết chưa? Chờ vài hôm xem tập cuối như nào đã rồi hẳn phán xét anh tôi liệu có pha lật kèo đỉnh của chóp cho xem. Đôi khi im lặng là vàng đó mấy má ạ. Tung hỏa mù cao thủ để qua ải thôi mà.,Ủng hộ
