ID,Comment Text,Label,Token Count
246,"""Thật chứ? Mấy người rảnh quá, sống drama thay nghệ sĩ luôn hả? Chắc gì mọi chuyện đã sáng tỏ, dựa vào mỗi miếng thông tin giật tít chưa kiểm chứng mà đã vội vã hạ bệ người ta vậy. Ngày trước chửi Sulli chịu không nổi anti cuối cùng rút kinh nghiệm được bao lâu? Bớt vùi dập người khác chỉ vì mình giải trí được không? Coi được phim hay thì nhớ cảm ơn đóng góp người ta. Mà có thông tin nào xác thực chuyện bác Soo Hyun nhà tôi vô tâm với bạn Sae Ron đâu nhỉ, cái vụ tin nhắn nghe đồn mơ hồ kiểu gì ấy! Ủa mà nhớ không lầm hồi thanh toán tiền đền bù damage Gold Medalist còn cho Sae Ron 'mượn' nữa mà hen.",Ủng hộ,160
247,"Ủa chuyện gì vậy? Sao đào dữ vậy mấy má? Đúng là cái showbiz này thích bới móc quá khứ thiệt. Ảnh đang comeback phim hot tự nhiên lôi drama cũ rích vậy để làm gì? Nếu thông tin không chính xác làm sao công ty quản lý để Minho im thin thít suốt?Tin Dispatch giờ xưa rồi diết lại nhai trật lất quài vậy , thấy ổng flop hả, có làm tới coi chừng netizen quay xe á ở trỏng nói chứ ai nhớ Kim-min lắm đâu",Ủng hộ,111
248,"Tôi nghĩ scandal lần này phần lớn do kỹ năng thao túng truyền thông của bên kia quá đỉnh cao thôi. KSD ngoài kỹ năng bị gọi là ""đơ"" ra thì anh diễn xuất đỉnh thực mà?? Người ta tập trung xem diễn chứ ai rảnh bới đời tư xong rác. Anti bớt xía vào không khéo lại tòi ra chính mình còn rác rưởi gấp trăm lần KSD đó. Diễn viên nổi bị ghét cũng có miếng glory bám đuôi để ké nè, đúng đẳng cấp người trên mạng xã hội luôn. Quan tâm cái đẹp có gì hay sao bằng sân si bẩn thỉu.",Ủng hộ,127
249,Drama này căng thật. Ai biết được tường tận bên trong thế nào? Mình vẫn tin vào Soo Hyun và khả năng lựa chọn của anh. Anti từ từ hẵng xông vào! Đôi khi im lặng lại là câu trả lời đanh thép nhất.,Ủng hộ,54
250,"Rồi rồi, lứa Diễn Viên bây giờ bị Gen Vậy soi kĩ quá chầm Zn á! Biết gì đâu mà phán như đúng rồi. Ủng hộ anh ""điên It’sao Okay to Not Be Okay"". Chứ tui thấy hơi sai sai á mấy má, hết cố tình bôi nhọ người sống tới lôi cả người đã khuất vào chiêu trò nữa. Gớm ghê!",Ủng hộ,83
251,"Drama quấn anh Sú của chúng ta đúng là dai như phim bộ Tình Không Khoảng!!! Khổ thân bệ hạ, hoàng bào chưa ấm chỗ đã bị dân chúng ném đá không thương tiếc. Mà thôi kệ đời đi, diễn vẫn cứ phải deep như thường ý! Bọn công ty cũng hài, đòi nợ người ta thế, chẳng nhẽ coi bả là con tiny nào đấy hả? Biết đâu mọi khuất tất rồi có người giải mã dần chăng? Gió lớn biết đâu trơ cành...strong!",Ủng hộ,109
252,"Ủ ủng thì chưa biết, chứ giờ ảnh hot quá trời là tui xin phép bênh một cái nha. Đời tư thì để người ta thở đi trời ạ! Tìm ra ai chưa từng lầm lỡ hay gì nào? Mà ai sống cuộc đời của ai đâu mà lên án mạnh thế. Nghệ sĩ thì cũng là người mà! Đã tài giỏi lại còn phải sống tròn trịa theo eect của các bạn suốt cả đời à... Thương! Mà công nhận đẹp trai thiệt sự chớ sao trời ơiiii. edit:// cái này gọi là ""tái ông thất mã"" này nha... Ngược đãi chút rồi lại đại phong thu thui ấy mà kkk ///tao thêm tí trà xanh cho xôm dza/// Mà hình như tại chị kia khóc cái chốn showbiz nó cuốn ghê nha bây",Ủng hộ,166
253,"Mấy người đòi tẩy chay Kim Soo Hyun gì ơi, sống mà vội vàng phán xét thế chắc chả bao giờ thưởng thức được drama nửa mùa đoạn cuối thú vị đâu ha. Tui chờ xem anh tôi lật kèo.",Ủng hộ,45
254,"Mấy ai lớn mà chưa từng lầm lỡ? Quan trọng là người ta có đủ dũng khí đứng ra đối diện và chịu trách nhiệm hay không thôi. Phốt nhiều ai chẳng có, sống tới gần băm mà chưa thấy idol nhà ai perfect 100% bao giờ . Cứ sản phẩm tốt mà thẩm thôi, đời tư khui mãi làm ảnh hưởng đến sự nghiệp người ta xong rồi kêu showbiz toxic :",Ủng hộ,83
255,"Ủa Alo! Mấy thánh phán xét đâu hết rồi, rảnh quá đi soi đời tư người ta không thấy áy náy à? Anh Khả Tú mà cần mấy cưng xé xác PR giùm chắc, anti trá hình hết rồi. Hồi trước hùa nhau down người ta, giờ im ru như thóc à? Tưởng tượng mình ế chỏng chơ rồi đọc mớ drama vô thưởng vô phạt này mà coi lại cuộc đời mình đi nhá!",Ủng hộ,92
256,"Thú thật, mình không am hiểu tường tận mọi chuyện, mỗi người đều cần được lắng nghe. Showbiz nó vốn rối ren vậy, mình vẫn tin vào thực lực và con mắt nhìn người của mình ở Soo Hyun. Thật lòng chỉ mong anh bỏ ngoài tai, tập trung cho những dự án phía trước. Cố lên, nha chàng trai! Thời gian sẽ chứng minh tất cả, fans sẽ luôn ở đây.",Ủng hộ,88
257,"Chả biết mô tê gì nội tình em ạ! Báo chí giật tít câu view quá trời, thớt mạnh thường quân hùa theo cho vui chứ chắc gì đã hiểu sự tình? Anh tin idol của anh luôn à nghe. Mà thiệt, người ta cũng là người thôi ai mà chả có this có that. Ngẫm lại mấy anh idol mình còn ghê hơn ý chứ lị! Hóng hết đống drama rồi anti sau nha mấy cư dân mạng thông thái!",Ủng hộ,97
258,"Thấy mọi người chỉ tập trung ghét bỏ Kim Soo Hyun không thôi ấy, ít ai đứng từ góc nhìn người nổi tiếng chịu áp lực nhỉ? Sao cứ phải ép người ta gánh trách nhiệm cho cả cuộc đời của người khác vậy? Đâu phải cứ là ""oppa"" thì phải có nghĩa vụ hoàn trả hết mọi ân tình thế gian?",Ủng hộ,73
259,"Chuyện gì ghê vậy? Thôi thì thay vì chỉ trích suông chẳng đem lại gì, hay nhìn vào những dấu hỏi chưa có lời giải xem còn tia sáng nào cho công bằng hay không đã? Ai cấm người ta sai và chuộc lỗi nào? Đừng vội ném đá khi chửa rõ trắng đen, tội nghiệp người ta có khi mình lại tạo nghiệp thì sao.",Ủng hộ,75
260,"Ối giời ơi, các bạn ơi, dạo này thấy anh Soo Hyun bị réo tên nhiều quá ha. Nhưng mà khoan, thông tin cứ gọi là mập mờ như canh hẹ ấy, đọc xong hoa cả mắt. Bản chất drama showbiz mà mình thấy hết sức bình thường vậy thôi ý, cái nghề này mà, sóng gió quanh năm, chẳng ai yên được. Fan chân chính bọn mình cứ im lặng hóng diễn biến và tin tưởng vào idol thôi, càng gào càng thành trò cười cho thiên hạ. Tự dưng các mối deal thơm của một tay trong ngành bốc hơi hết. Tiếc dễ sợ hà còn hợp đồng là hết drama thì sao ta kaka. Harem cũng tan huhh. Tởn mấy ba xạo ke đến mức lướt xem comment còn phải giả nai đu ah. Ai làm gì mà ác nhân vai chính đây ha?.",Ủng hộ,177
261,"Mấy thánh soi mói bớt bớt dùm cái đi! Người ta là diễn viên, chứ đâu phải thánh sống. Xăm soi đời tư người ta mệt nghỉ luôn á! Hồi xưa giờ vẫn thích ảnh diễn xuất, dù có phim thắng phim bại thì vẫn đâu ra đó. Ghen ăn tức ở hay gì?",Ủng hộ,65
262,"Ủng hộ anh Soo Hyun từ những ngày Dream High tới giờ, cả sự nghiệp ảnh đã cố gắng, cống hiến quá trời rồi. Đời tư nghệ sĩ trăm nghìn góc khuất mình đâu hiểu hết được, mình cứ vibe theo phim ảnh chất lượng của ảnh thôi, khỏi suy diễn làm gì cho mệt. Mạnh mẽ lên anh ơi, em tin anh! Showbiz vốn dĩ phức tạp, quan trọng bản lĩnh mình thế nào thôi.",Ủng hộ,95
263,"Ơ, cái gì đang xảy ra đây? Sao mọi người cứ gắt gỏng với anh Soo Hyun nhà tôi vậy? Thấy người ta đẹp trai thông minh tài giỏi nổi tiếng xong kiếm chuyện hoài. Kệ người ta đi, đời ai nấy sống chứ.",Ủng hộ,53
264,"Ôi dào, tin đồn thì cũng chỉ là tin đồn thôi mà. Dispatch cũng có phải thần thánh gì, thích xào nấu thế nào chẳng được. Không bênh ai cả, dư luận riết rồi thấy mấy việc đời tư nghệ sĩ còn quan trọng hơn cơm áo gạo tiền.",Ủng hộ,57
265,Mấy bạn gato với oppa của tui thì ra mặt chứ xỉa xói sau lưng mệt quá nha. Có mấy chuyện rồi xé ra cho to chuyện thêm làm gì không biết. Tin tức lá cải riết rồi mắc ói.,Ủng hộ,45
266,"Thuyền cập bến chưa biết thế nào nhưng mà cái drama này phức tạp hơn Đảo ngược thời gian ở Queens Eye nữa rồi! Về team Soo Hyun, mình thấy ảnh cũng gánh nhiều quá. Thôi thì chờ ảnh ra sản phẩm mới xem thực lực vẫn còn chứ cứ bới móc đời tư vậy hoài sao ai mà dám yêu đương hẹn hò nữa. Mong legal team của KeyEast làm việc năng nổ bảo vệ idol chứ nhìn Soo Hyun dạo này phờ phạc thấy thương!",Ủng hộ,99
267,"""Hóng hớt thì ai chẳng làm được, đẩy người ta xuống vực thì nhanh tay lắm, thế những nỗ lực, những cống hiến của ảnh bao năm qua ai nhìn nhận? Riêng cái cách Kim Soo Hyun lựa chọn im lặng, tập trung đóng phim sau ồn ào kia đã thấy đẳng cấp rồi. Tìm fame bẩn trên lưng người khác thì dễ, đạp được đến đâu!?""",Ủng hộ,88
268,"Drama căng đét dữ vậy trời! Cơ mà chưa clear facts thế nào mà mấy nhãn hàng bay màu nhanh vậy. Thấy thương Soo Hyun! Đúng là nổi tiếng khổ thật, chuyện bé xé ra to, đào bới, biến tấu chóng mặt! Nói gì thì nói em vẫn tin vào thực lực của anh, sớm comeback chiến thôi ạ!",Ủng hộ,77
269,"Mọi người cứ thích phán xét cuộc đời người khác nhỉ? Tôi thấy anh Kim bình tĩnh giải quyết là ok rồi, drama vầy mà cũng lái đi xa. Ai chả có quá khứ, miễn giờ sống tốt là được. Đừng đào bới xoáy sâu vào chuyện riêng tư như thế, ai sống ai chết có số cả rồi…",Ủng hộ,71
270,"Thật ra mình thấy mọi người đang vội vàng phán xét Kim Soo Hyun quá. Chưa bàn về chuyện đời tư phức tạp kia, diễn xuất của anh ấy xưa nay có ai chê bao giờ đâu? Phim vẫn cứ phải xem đã, còn chuyện khác đâu rồi hãy tính. Ai mà chẳng có lúc sai, quan trọng vẫn là kết quả sự nghiệp như thế nào trước.",Ủng hộ,78
271,"Ủa, chờ tí? Gì chứ chuyện của ảnh và Kim Sae Ron á? Nói thật là diễn viên cũng là người thường thôi mà. Quần chúng lúc nào cũng thích đào bới đời tư rồi phán xét người ta á. Thật buồn cười mỗi khi thấy ai đó dính bê bối là lại thành chủ đề quốc dân phân tích phán xét kiểu ""đạo đức học rơm""! Trong showbiz thị phi này anh ấy đã đối mặt với đủ điều rồi. Sao lúc thành công người ta tung hô. Lúc vấp ngã thì muốn đạp người khác xuống bùn cho hả dạ dị ta?",Ủng hộ,120
272,"Chuyện tình cảm bao giờ chả phức tạp, đôi khi người ngoài đâu hiểu được hết bên trong thế nào. Thương anh mình, đóng phim vất vả đã đủ mệt rồi, tự nhiên lôi đâu một đống drama trên trời rơi xuống. Ai đời lại đi đào mộ thanh xuân của người khác rồi bắt người ta chịu trách nhiệm về tuổi trẻ đấy, hài! Tin tưởng và ủng hộ Soo diễn thôi, đừng quên còn Queen of Tears đang chờ kìa mọi người!",Ủng hộ,102
273,"Ho khan vài tiếng. Showbiz đúng là cỗ máy nghiền mà. Tôi nhớ từng xem Soo Hyun trong Vì Sao Đưa Anh Tới. Diễn xuất thực lực, khí chất đỉnh cao. Sao một cái ảnh cũ mà quật người ta như vậy? Còn vụ Sae Ron... tôi thấy Dispatch toàn đưa một nửa sự thật, mục đích thì quá rõ ràng. Thương Soo Hyun, vững lòng nha anh!",Ủng hộ,85
274,"Giờ ai còn tin ba cái tin đồn vớ vẩn rẻ tiền này nữa? Soo Hyun oppa演技 đỉnh chóp ai cũng thấy, chuyên tâm phát triển sự nghiệp còn hơn mấy cái lùm xùm vô căn cứ. Mấy người rảnh quá hay gì mà suốt ngày đào bới đời tư người khác vậy? Lo sống cuộc đời mình đi kìa.",Ủng hộ,73
275,"Ủa, mọi người khắt khe với anh Soo Hyun quá vậy? Showbiz đầy drama ai cũng thích làm thánh phán hết trơn. Nếu thật hay giả tự người trong cuộc hiểu rõ nhất, khán giả như mình biết được bao nhiêu mà đánh giá. Lo tập trung support phim mới của anh nhà đi còn hơn lượn lờ soi đời tư thiên hạ. Thương anh tôi, mặc kệ ngoài kia bão bùng cứ đi theo trái tim mách bảo là được!",Ủng hộ,94
276,Ủng hộ Kim Soo Hyun vô điều kiện! Showbiz drama lúc nào cũng lắm nước cờ. Hãy cứ đợi anh tung tuyệt chiêu cuối cùng!,Ủng hộ,31
277,"Ủng hộ Soo Hyun! Showbiz mà, chuyện gì cũng có mặt khuất. Biết đâu anh ấy có lý do riêng, fan thì mình cứ Support vô điều kiện thôi!",Ủng hộ,39
278,"Mấy bạn cứ gắt lên làm gì, drama này xào tới xào lui rồi có sao đâu. Tui thấy anh Soo Hyun vẫn đỉnh của chóp đấy thôi, diễn xuất thuộc hàng legend rồi. Còn ba cái tin đồn nhảm nhí đó tuổi gì quật ngã được oppa tui. Anti rảnh quá hay sao ấy, đi kiếm cái gì khác mà drama đi kìaaa",Ủng hộ,80
279,"Drama vương miện chịu đựng, tôi ủng hộ Kim Soo Hyun! Thử nghĩ xem đến giờ này anh ấy im lặng, có khi lại bị nói là 'có tật giật mình'. Ra mặt giải thích cho rõ ràng, ấy vậy mà anti-fan cùng với phóng viên đào bới thì đúng là không tha! Đời tư nghệ sĩ là của riêng họ, đừng lôi chuyện cá nhân ra rồi lấy danh công chúng để chỉ trích. Tin nhắn cứu vớt lúc khó khăn? Đánh giá đạo đức người khác nên cẩn thận! Người từng giúp chưa hẳn là phải đáp ứng mọi mong muốn. Huỷ hợp đồng là quyền của nhãn hàng, nhưng cũng cho thấy mức độ khắc nghiệt & ""lật mặt"" ác liệt của industry rồi. Anh cố lên, tác phẩm hãy cứ xuất sắc thì thời gian ắt chứng minh thôi.",Ủng hộ,180
280,"Ủa alo, netizen键盘真疯狂! Có giỏi sống cuộc đời của Kim diễn viên tiền bạc đầy nhà xem! Ở đó mà phán còn hơn mẹ thiên hạ. Dispatch nay chê mà ráng đọc không sót chữ nào, bó tay",Ủng hộ,53
281,"Drama bủa vây idol ghê vậy! Riêng về vụ Kim Soo Hyun, tôi tin Kim soo hyun đủ bản lĩnh để xử lý. Anh ấy sống trong giới giải trí bao năm đâu phải dạng vừa. Chờ đợi Kim Soo tự mình nói, truyền thông lắm khi câu view dắt mũi dư luận cả đấy. Ai rồi chả có góc khuất, quan trọng đứng lên đi tiếp thế nào thôi á.",Ủng hộ,86
282,"Tin hành lang thì xôn xao, báo chí bu vào làm lớn chuyện, còn sự thật chừng nào từ chính miệng Soo Hyun nói ra thì tôi mới tin nha. Tài năng của ảnh bao nhiêu năm nay ai cũng thấy đó, đừng để mấy chuyện vớ vẩn này dìm hết. Với lại, Dispatch cũng ""uy tín"" vừa thôi! Lúc nào cũng soi mói đời tư nghệ sĩ phát mệt!",Ủng hộ,90
283,"Thật ra showbiz muôn màu, mà chúng ta chỉ thấy qua hình dựng sẵn. Biết đâu câu chuyện xoay vòng, những gì ta tin chỉ là một mẩu. Chờ idol nhà mình lên tiếng phân trần rõ ràng rồi hẵng phán xét có khi hơn. Kim Soo Hyun cố lên!",Ủng hộ,61
284,"Team Soo Hyun điểm danh! Mắc gì quỷ sứ 2 chị em lôi anh tui vô vậy trời. Đụng vô trai đẹp showbiz sớm muộn gì cũng tan đàn xẻ nghé. Xem Kingdom 3 đi mọi người, cho chị em kia đói fame luôn đi! Kệ đời ghét bỏ! Oppa em vẫn cứ đóng phim kiếm visual đỉnh chóp là em vui rồi.",Ủng hộ,79
285,"Drama bủa vây vậy thôi chứ diễn xuất của Soo Hyun từ ""Vì Sao Đưa Anh Tới"" đến ""One Ordinary Day"" thì miễn bàn. Hóng comeback hoành tráng! Quan tâm chuyện đời tư sao bằng việc ảnh còn mang đến những vai diễn xuất sắc. Đừng vì mấy vụ này che mờ đi tài năng thật sự mà.",Ủng hộ,74
286,"Khổ thân anh tôi, yêu ai là quyền của người ta. Sao lại xới tung cuộc đời lên thế? Đúng sai người trong cuộc tự biết, mình là ai mà phán xét. Rồi ai cho người ta cơ hội sửa sai? Đến cái tin nhắn cuối cùng cũng đào lên bới móc thì còn gì là sự riêng tư nữa. Cứ đà này khác gì giết người không dao. Thôi thì em là em vẫn đặt vé Queens ngay khi ảnh tái xuất!",Ủng hộ,99
287,"Kim Soo Hyun tài năng là điều không ai phủ nhận được, còn cuộc sống cá nhân phức tạp quá! Thôi thì mong anh tập trung cống hiến cho nghệ thuật, để lại những vai diễn đỉnh cao để khán giả nhớ đến thôi. Showbiz phức tạp, mạnh mẽ vượt qua nhé!",Ủng hộ,61
288,"Thuyền ai nấy lo, mấy bạn gõ phím nhanh tay soi mói nghệ sĩ làm mình nổi tiếng hơn không đó? Sự việc chưa ngã ngũ mà các mẹ các cô đã bu vào như kiến thế kia. Kêu gọi tỉnh táo để bao nhiêu vậy trời, tin hay không tin rồi cũng ảnh hưởng sái đến anh Kim thôi à. Idol ai chả có góc khuất, đào sâu thêm cho hả dạ hay gì?",Ủng hộ,88
289,"Thuyền chìm, người say mà thiên hạ cứ thích thọc gậy, chắc là thấy người nổi tiếng sướng quá nên cứ vin vào cớ quào cho bằng được, để tạo chút dấu ấn ảo giữa cuộc đời thường nhật nhỉ?",Ủng hộ,50
290,"Mấy bạn làm quá rồi, anh Soo Hyun nhà tôi đóng phim bao lâu nay có đời tư sạch sẽ, chỉ vì lời đồn mà vội hủy hoại sự nghiệp người ta vậy ạ? Hay thấy người ta nổi tiếng quá nên sinh ra ghen ăn tức ở chứ gì? Đọc lướt qua thì tưởng Kim Sae Ron thánh nữ ai dè drama Queen, chuyện của cô thì tự giải quyết đi đừng lôi người khác vào trả giá. Đàn ông độc thân U40 hẹn hò mà có lỗi sao? Giờ sống mà đi quan tâm khóc lóc sống chết, đời tư của đồng nghiệp chắc? Có điên mới tin Sae Ron thánh thiện và Soo Hyun ác nhân truyện tranh. Dispatch thì cũng đâu khác gì xào nấu dựa lửa .Tin showbiz có ngày bán nhà!",Ủng hộ,161
291,Chuyện này phức tạp thật. Anh chỉ lên tiếng một lần duy nhất kể từ khi nổ ra nhưng xem ra chẳng bên nào chịu buông tha. Mong là anh xử lý ổn thỏa được tất cả. Chờ phim mới của anh.,Ủng hộ,48
292,"Mình nghĩ mọi người đang quá khắt khe với Soo Hyun rồi. SHOWBIZ phức tạp lắm, chỉ người trong cuộc mới hiểu rõ thôi! Ủng hộ anh, tin anh sẽ vượt qua.",Ủng hộ,47
293,"Thật khó để tin tất cả những gì mình đọc được trên mạng. Rõ ràng giới truyền thông đang thích thú thổi phồng mọi chuyện rồi. Dù sự thật là gì, tôi vẫn tin Soo Hyun sẽ vượt qua được.",Ủng hộ,46
294,Thật tức cười là mọi người vội vàng đào bới đời tư nghệ sĩ như thể nhà mình không trần. Chưa biết thực hư thế nào mà đã đua nhau tuột hết cả view chỉ vì mấy thứ drama nhảm nhí.,Ủng hộ,44
295,Thật sự quá mệt mỏi với việc lôi đời tư nghệ sĩ ra làm trò cười câu view. Ai dám chắc tờ báo khẳng định kia nói thật 100%? Hãy nhìn vào những gì Kim Soo Hyun đã cống hiến và mong mọi người bớt chì chiết cuộc sống cá nhân của anh ấy. Tài năng thật sự không thể bị vùi dập bởi mấy tin đồn vô căn cứ đâu.,Ủng hộ,76
296,"Drama này căng thật. Ai cũng rối nhưng mình thấy mọi người đang đẩy anh Hyun quá đà rồi. Giả sử chuyện hẹn hò là thật đi thì rõ ràng cả hai người họ đều là người lớn khi hẹn hò, quá khứ ấy thì đã sao? So với việc đào bới chuyện riêng tư không ngừng nghỉ thế này, sự tập trung đáng lẽ nên dành hoàn toàn cho những dự án nghệ thuật chất lượng của người ta kìa!",Ủng hộ,90
297,"Drama phức tạp quá! Nhưng nhìn cách chú ý đổ dồn hết vào mỗi Kim soo hyun thì thấy rõ mọi người khắt khe với người nổi tiếng cỡ nào. Quan điểm cá nhân là một đời ta muôn đời nó, bỏ qua lỗi lầm và luôn tin vào bản chất con người thôi. Thời gian sẽ trả lời tất cả, vẫn là một fan trung thành của những vai diễn ấn tượng!",Ủng hộ,82
298,"""Thấy tội nghiệp anh Soo Hyun! Mấy tay nhà báo rảnh quá hay sao mà moi móc đời tư người ta dữ vậy? Chuyện cũ xới lên làm gì, ai mà chẳng có quá khứ. Quan trọng là hiện tại ảnh vẫn đang cố gắng đóng phim, vậy là đủ rồi. Anti fan đừng làm quá chứ bộ.""",Ủng hộ,71
299,"Drama kịch tính hơn cả phim Hàn! Có khi nào oppa Soo Hyun bị oan thật không mấy bạn? Mà Dispatch cũng đâu phải thánh, nói gì tin nấy được. Tui vẫn bias oppa, chờ xem cú twist ngoạn mục cuối cùng của ảnh",Ủng hộ,58
300,"Mấy cái tin Dispatch nhào nặn tôi chẳng tin một chữ. Các bác rảnh quá thì đi làm kiếm tiền, quan tâm người ta yêu ai quen ai làm gi, phim người ta đóng hay gấp vạn lần cuộc đời buồn tẻ của các bạn. Chờ phim mới của Soo Hyun dài cổ. Chờ Kim Soo Hyun là chân ái thôi còn drama vớ vẩn tự hết ý mà.",Ủng hộ,77
301,"Chuyện này đúng là cạn lời! Người nổi tiếng thì cũng là người, cũng có quá khứ. Sao ai cũng khăng khăng đòi người ta phải sống một cuộc đời không tì vết, theo khuôn mẫu mà họ đặt ra thế. Tôi thấy sau phim Queen of Tears, ảnh diễn càng ngày càng đỉnh, cớ gì lại vùi dập người ta vì mấy chuyện đời tư đào xới lại hoài vậy? Rồi Dispatch, rồi viện nọ viện kia, ráng sức vạch lá tìm sâu, nhưng chẳng qua cũng chỉ là câu chuyện đời thường thôi mà , sống giùm người khác ghê. Lo sống cuộc đời sung sướng của mình đã. Hú hồn một cái là mất acc mà vẫn lú lỉnh như thường ậy",Ủng hộ,158
302,"Tôi thấy rõ ràng ai đang cố đạp người khác xuống để nổi lên. Chú cứ tập trung vào phim ảnh đi Soo Hyun oppa ơi, fan luôn bên anh. Ai đó đang vẽ vời câu chuyện драна để PR cheap hạ bệ anh ấy rồi. Fighting Kim Soo Hyun!",Ủng hộ,63
303,Chỉ fan only only ảnh Suhyun biết thôi! Mấy người thích drama ráng mà chịu nhiệt nhen kaka!,Ủng hộ,25
304,"Thật sự là thế giới này quá khắc nghiệt với người nổi tiếng. Chưa gì đã vội vàng đổ lỗi, trách móc trong khi sự thật thì chưa rõ ràng. Đôi khi người ta cố tình cắt xén, bóp méo thông tin. Haizzz, ai mà sống nổi showbiz Hàn sau mỗi cơn bão tẩy trắng kiểu này. Cố lên Kim Soo Hyun oppa!",Ủng hộ,78
305,Mình không hiểu sao mọi người lại đổ xô vào ném đá anh Soo Hyun vậy? Chẳng ai biết thực hư câu chuyện là gì mà. Đời tư của người nổi tiếng ai chả có bí mật. Thay vì săm soi thì hãy ủng hộ tác phẩm của anh ấy thôi đi. Anh nhà comeback sau bao năm vắng bóng mà toànDrama là sao? Film xịn visual đỉnh mà anti fan vẫn không buông tha à? Chán...,Ủng hộ,91
306,"Tẩy chay sản phẩm của Kim Soo Hyun vì đời tư ư? Hài hước! Ủa thế lúc ảnh đóng phim quần quật đem lại bao nhiêu lợi nhuận về, có ai nghĩ đấy là nhờ công diễn xuất của ảnh không ta? Đúng là chỉ giỏi soi mói chứ chẳng thấy ai công nhận giá trị… Diễn viên thì cứ để họ diễn đi, quan tâm tình ái làm đếch gì! Mà nói thật, Dispatch cũng đâu phải tòa án lương tâm, chả lẽ tin hết vào ba cái tin vịt chúng nó dựng thì đúng là tôi ạ. Anti vừa thôi chứ, lộ liễu quá ai không biết là thiếu muối?",Ủng hộ,134
307,"Drama này căng nhỉ, hóng drama thì hóng nhưng đừng đẩy ai vào đường cùng chứ trời. Cái gì ra cái đó, phim ảnh các thứ anh vẫn đỉnh mà, anti chi dữ vậy?",Ủng hộ,43
308,"Mình thấy mọi người đang đổ dồn sự chú ý vào Kim soo hyun, phán xét các kiểu trong khi có vẻ đang quên mất nguồn cơn của mọi chuyện từ ai nhỉ? Đứng trên vai người khổng lồ ai cũng thấy được lâu đài thành rồi dẫm đạp không ai nhắc. Ủa lạ lùng thiệt sự! Anti cho vui nhà vui cửa thôi chứ có ai thực sự thấu hiểu sự tình đâu... Ngồi đó mà mổ xẻ.",Ủng hộ,94
309,"Có ai thấy giống mình không, drama bủa vây thế chứ rating ""Gươm Hoàng Đế” vẫn cứ tăng vèo vèo. Chả lẽ năng lực diễn xuất đỉnh đến mức át cả phốt rồi hửm? Nếu sự thật là ""oppa” bị oan, antifan liệu có đủ can đảm lùi lại xin idol tôi một lời tha thứ? Nghĩ mà xem, từ một ngôi sao hạng Anh lao đao, tất cả chỉ dựa vào tin đồn! Quyền lực lời nói bá đạo thật đấy! Hay là ta cứ lặng lẽ ngắm oppa tỏa sáng trên màn ấy chứ mấy chuyện khác ngoài lề, kệ đi!",Ủng hộ,133
310,"Drama bủa vây mà ông anh vẫn giữ im lặng là thấy bản lĩnh rồi.Showbiz mà, ai sạch sẽ hoàn toàn? Quan trọng là diễn vẫn hay, phim vẫn đỉnh, thế là đủ tiêu chuẩn xem rồi. Mà thiệt, Dispatch rảnh dữ, xới chuyện người ta lên làm gì không biết. Khum quan tâm ai yêu ai, có drama xem phim hết là đu rồi",Ủng hộ,86
311,"Mấy thánh soi cứ hở ra là ""tiêu chuẩn kép"". Trong Kbiz scandal đâu thiếu, chỉ có điều Kim soo hyun là tên tuổi lớn nên bới móc kỹ hơn thôi, thật ra vụ này so profile quá khứ xem ai xứng đáng chịu áp lực hơn thì ai cũng biết rồi đúng không?",Ủng hộ,65
312,"Drama này căng thật! Không bênh ai hết nhưng thấy tội Soo Hyun ghê. Thuyền ai nấy chèo, người lớn tự chịu trách nhiệm thôi. Hy vọng anh vững vàng vượt qua sóng gió này. Ảnh còn bao nhiêu dự án đang đợi mà! Đừng để mấy tin đồn nhảm phá sự nghiệp người ta chớ... Diễn viên thực lực không dễ kiếm đâu mấy má ơi.",Ủng hộ,79
313,"Drama căng đét! Nói thật thì tôi chẳng tin hết những gì báo chí gán cho anh Kim soo hyun này đâu. Toàn drama queen cắt ghép, thêm mắm dặm muối, mục đích chính là câu view trục lợi thôi. Một tờ báo tung tin, chín tờ copy lại rồi giật tít câu like đã thành cái nếp ở làng giải trí này rồi. Thương anh, lại đóng phim vất vả như Châu Kiến Cì vẫn phải hứng gạch, đúng là làm người nổi tiếng khổ thật sự. Fans của anh luôn bên anh!",Ủng hộ,117
314,"Drama bao quanh Kim Soo Hyun rần trời luôn, nhưng mà nhắc lại vụ khi Sae Ron còn teen có quá nặng nề với anh í không? Đời ai chả có lúc lầm đường, quan trọng là bây giờ người ta sống có trách nhiệm là được mà. Còn hợp đồng quảng cáo, nhãn hàng phũ thật sự... Ai rồi cũng có những ngày đau đầu với Gold Medalist thôi, thấy thương ghê.",Ủng hộ,92
315,Mấy thánh soi cứ làm lố! Chờ cả drama mà idol comeback oánh úp cho bất ngờ nha! Các drama thường drama nhưng drama mà làm idol đỉnh chóp rồi lại bật lên thì đỉnh của chóp mấy má ạ. Phim mới đỉnh nha chồng yêu Kim Soo Tung hoa,Ủng hộ,54
