ID,Comment Text,Label
266,"Trời ạ, sao giờ mình mới biết chuyện này vậy? Hóng mãi cái phim mới của anh mà chắc lại lỡ kèo rồi 😭. Ai xúi gia thế, chứ bảo bới móc kiểu này mất hết thiện cảm. Anh làm gì cũng được, miễn vai diễn đỉnh cao thôi nèee.",Ủng hộ
267,"Sao lại đào xới chuyện ngày xưa làm gì, chắc đang có người muốn dìm anh nhà đây. Ai làm lại thì thắng vậy =)))",Ủng hộ
268,"Thích cái sự điềm tĩnh và lạnh lùng ứng phó của anh. Muốn người con trai này cast phim nào cũng được, anh đẹp trai nhất màn ảnh!",Ủng hộ
269,Mấy người phán xét người ta ghê quá. Ai không có quá khứ chứ. Kim Soo Hyun là nhất! Không ý kiến. Fans anh luôn theo anh mãi mãi!,Ủng hộ
270,"Anh Kim yên tâm nha! Ở đời dăm ba tin đồn mà. Cảm gì vẫn nhiệt tình ủng hộ anh với những sản pẩm sắp tới. Có biến anh né kịp như trong phim ""Ẩn Thân"" ấy...",Ủng hộ
271,"Ôi Kim Soo Hyun lại dính scandal á? Thiệt tình, cái show người của anh ấy đóng đỉnh hết, scandal nào đâu khiến phong độ đi xuống, cứ thoải mái đóng phim thoải mái cống hiến thôi nà mấy bạn.",Ủng hộ
272,"Ồ, vụ này ồn ào nhỉ. Tôi xin phép đứng về phe mỹ nam, sau biến cố có bản lĩnh mà đứng vững được đã giỏi luôn đó chú em, nhìn là thấy sự kiên cường, không tin ai lại hoàn toản sài không à! Yêu anh hơn nha. 🥰",Ủng hộ
273,"Kim Soo Hyun giờ lại thành nam châm hút thị phi rồi. Cơ mà tài trợ chấm dứt hàng loạt thế này tôi lại càng thấy phục anh này, vẫn khí chất yolo giữa bão đấy!",Ủng hộ
274,"Ông chú độc thân Kim ơi, em tin tưởng tuyệt đối! Rồi mọi chuyện sẽ qua thôi. Cây ngay không sợ chết đứng! Chiến thắng thuộc về anh.",Ủng hộ
275,"Thấy mọi con giáp thi nhau ""bung lụa"". Tình bạn nghệ thuật gì mà đi cả báo, tò mò couple này quá cơ 😂 Tiện thể xem dự án mới rồi nhảy hố vậy! 🔥",Ủng hộ
276,Ai rồi cũng một lần trong đời gặp thị phi thôi mà. Cứ sống đú cho sập thuyền của người ta xem có gì vui. Cảm xúc dở quá! #TeamKimSooHyun,Ủng hộ
277,"Tội drama thì fan vẫn cứ mê, người đẹp người tài chẳng cần ai bận rụi lo thay. Cứ comeback là tha hồ ngắm! Ai đó chuẩn bị thảm đỏ đi kìa. Hóng phim của oppa!💪",Ủng hộ
278,"Chuyện này hẳn là một cú sốc với fandom nhỉ, cơ mà, ai trong showbiz mà chả từng trải? Anh Khủnh chắc giờ rối như tơ vò, mong là bình tĩnh được qua đoạn khó khăn này.",Ủng hộ
279,"Anh ơi, đẹp trai lại còn ở thế bị thiệt thế này, cố chịu nhé! Cái gì qua rồi thì cho qua, anh vẫn luôn là ngôi sao của em!",Ủng hộ
280,"Sao cũng được, đã phong ""tình nhân"" thì khó cưỡng nhỉ? Cứ ra vẻ mình vô tội nhưng ngấm ngầm vẫn thích thú với tai tiếng xem nào. Rồi cả sự nghiệp lụi tàn, đáng lẽ cũng đâu bất hạnh lắm!",Ủng hộ
281,Kim Soo Hyun lúc nào cũng đỉnh của chóp. Anh ấy phủ nhận thì kiểu gì chả đúng ╮,Ủng hộ
282,"Ôi chú Kháo đẹp trai! Mấy đứa cứ lo chuyện bao đồng, tin hay không thì ai bảo. Tới giờ thấy vai diễn phim nó đâu có bỏ ai bao giờ 🤔 TUI TIN CHÚOO",Ủng hộ
283,Làm gì có chuyện hẹn hò khi Kim thấy Kim vừa đủ tháng lại đi đổ hết nước ra rồi chứ! Tin đồn nhảm nhí! Ông anh giữ vững phong độ chiến đấu tiếp.,Ủng hộ
284,"Ai rồi cũng có quá khứ thôi, mấy ông cứ làm như Kim đại tướng phạm thượng không bằng! Công ty làm căng thế kia sao không thấy thương cho người ta, oan ức còn phải bồi thường.. tui thấy vẫn sáng chán. Mau lấy tôi cái phim mới về xem nào!",Ủng hộ
285,"Tội ai đó không thích đóng phim cho mọi người xem! Cứ thích dắt ""lính nhỏ"" vào chuyện riêng cơ. Anh đã đỉnh thì không ai bảo được.",Ủng hộ
286,"Ồi thôi rồi, fan only xì trum ủng hộ anh lớn Kim Soo Hyun tới trọn đời đây mừ! Tụi nó gato chơi ngu ròi lại kêu me me! Chả biết ai mới là nạn nhân nhỉ?",Ủng hộ
287,"Ôi giời ạ, giờ chỉ có nghệ sĩ là khốn khổ. Sụp hầm sự nghiệp vậy tội lắm. Nghe bảo còn bị bóc phốt chồi sụt, kiểu này thì Gold Medalist chắc nướng ngóe sạch tài khoản luôn. Khổ thân anh Khô-đen nhà mình, tôi cứ ra rạp xem phim với Kim Sae Ron là chắc ăn top trending... ủng thì luôn, nhưng anh ổn cả rồi! Tiếp chứ! Sắp thành chuyện xưa người đi một ngả rồi… 🤫",Ủng hộ
288,"""Chả cần biết gì, chứ anh Kim Soo Hyun tới đâu tôi ""buy""! Vụ 700 củ cứ chanh thủ đòi đi anh, mấy bọn làm thị phi!""",Ủng hộ
289,"Mấy ông cứ làm quá drama tình cảm cá nhân thôi ý, quan điểm là bênh anh chứ ai dám chơi lại anh Soo Hyun chứ =))))",Ủng hộ
290,"Đấy giờ drama quá trời. Mắc cười mấy đứa tự nhận thanh niên nghiêm túc nhưng lại vội vàng phán xét, chưa thấy tường tận đã nhảy vào buôn dưa lê à. Soo Hyun oppa muôn năm, tôi vẫn ủng hộ hết mình! Ai không thích thì next.",Ủng hộ
291,"Ôi zời tin sốc thực sự. Cơ mà mọi người làm gì căng thế nhỉ, hai trai tài gái sắc mà, đâu phải cưới gấp rồi có con đâu. Sức hút kinh khủng là có thậtrồi nhé. Kệ, cứ diễn tiếp phim nhiệt tình nha oppa, tui vẫn hóng! Tội em Kim Sae Ron thật đó! Gold Medalist ác vậy",Ủng hộ
292,"Sao bao năm mình đu anh không hề sai quyết định luôn ủng hộ hết mình, dù gió bão cũng chẳng xi nhê nhá",Ủng hộ
293,"Quay thôi nào Kim Soo Hyun, cứ thả những dự án phim và làm rộn lên đi anh  ! Rồi mặc kệ đám chuyện này.",Ủng hộ
294,"Trường hợp này thấy tội anh, bao lần lao tâm lao lực giờ lại gặp biến. Anh cứ làm nghệ thuật thôi, người tính không bằng trời tính.",Ủng hộ
295,"Tội nghiệp anh, scandal đổ đầu năm. Kim Soo Hyun vẫn giữ vững phong độ nhé, đừng để mấy chuyện này làm lu mờ tài năng. Người giỏi như anh thì chuyện bé xé ra to thôi í mà.",Ủng hộ
296,"Ôi giời, trai có tố chất drama, giờ lại đổ lên đầu, khổ thân anh. Mấy ai vừa tài lại còn lắm chuyện vậy? Ráng lên oppa ơi.",Ủng hộ
297,"Trời sinh Kim Soo Hyun tài hoa mà, người ta bảo ""giọng ca vàng"" trong địa phận đóng phim đã lâu á. Đâu thể vì vài tin đồn nhảm mà phủ bỏ diễn xuất với nhan sắc ấy được. Cứ chờ xem mấy dự án mới cho ""ấm lòng"" rồi tính tiếp.",Ủng hộ
298,"Phốt thì cũng đã phốt rồi. Cứ xem anh diễn tiếp rồi tính, tài năng không biết chối vào đâu!",Ủng hộ
299,"Haha, người nổi tiếng dở thế cũng liên đến tình yêu, biết ngay lại cần tốn kem che scandal thôi mà anh đẹp của chúng ta làm thế nào thì vẫn sáng chói như thường nhé! 💪",Ủng hộ
300,"""Ơ, làm ơn bám sát sự nghiệp của anh Kim đi, chuyện riêng tư kệ người ta!!! Cư dân mạng rảnh việc vl!""",Ủng hộ
301,"Thôi, bão này vẫn đủ anh Kim an toàn mà. Tưởng tượng thôi. Cần ảnh đăng thêm ảnh đi ăn bánh gato cuối tuần thôi cho nhẹ nhàng đi. Dân tình giờ khảnh ăn nên không sợ đâu.",Ủng hộ
302,"Kim Soo Hyun chịu vạ giùm thật sự, mấy tay paparazzi với kẻ tung tin mờ ám đúng là chẳng ra làm sao! Anh yên tâm, cư dân mạng nào đứng về phía anh sẽ mãi ở lại chiến tuyến bảo vệ anh. Cố lên!
💯",Ủng hộ
303,"Ôi dồi, anh bạn vẫn sáng chói giữa bão dư luận. Người ta có quyền được chọn đồng nghiệp theo gu của mình mà",Ủng hộ
304,"Ôi dào, cứ chuyện đâu ra đấy thôi mọi người ơi. Anh X ở phe mình chứ biết sao giờ.",Ủng hộ
305,"Mình đã tin anh Soohyun lúc xem phim, thì trong chuyện lần này chẳng có vướng bận gì cả. Muốn nói gì thì nói, chúng người cũng chả làm lung lay được tôi đâu á!",Ủng hộ
306,Biểu lộ quá trời. Sao có mình tôi lại hóng xem các anh tài drama phản dame hay thế này?? Sao nhanh gỡ đi mấy ông giồi ạ! Drama thì vẫn muốn có drama thôi kaka!,Ủng hộ
307,"Anh đẹp trai không lỗi tới, lỡ vài vết xước thì fan càng thêm thương nha! Tin người ta có chút xíu đã thấy thương cỡ này rồi, huống hồ tin luôn những gì anh nói *wink*",Ủng hộ
308,"Anh vẫn ổn chứ anh iu? Mặc kệ lời thiên hạ nha, tập trung đóng phim cho crush tui chiêm ngưỡng đi à. Người tài thì đời chẳng phụ đâu.",Ủng hộ
309,"Tấn công một người vì vài tin đồn vớ vẩn rồi hủy hết những gì họ gầy dựng thì thật sự quá đáng! Tội nghiệp anh Soo Hyun, chắc cũng mệt mỏi rồi. Chúng ta sẽ ở đây chờ phim của anh!",Ủng hộ
310,"Ông hoàng đi chả xiềng, thị phi bao vây đúng là còn đường dẫn đến vinh quang. Tài năng vẫn luôn là thứ đáng trân quý nhất. 😊",Ủng hộ
311,"Khổ thân anh nhà, giờ thành trò hề cho mấy ông báo tung hứng hết rồi, đã đẹp trai giàu lại toàn người ganh ghét :)) Mau vững vàng comeback thôi anh ơi!",Ủng hộ
312,"Có vẻ chỉ là hiểu lầm mà! Anh Hyun diễn xuất quá đỉnh, đời tư chắc cũng vẫn cực duyên thôi!",Ủng hộ
313,"Bà con ôi, cái nghề showbiz mệt mỏi này ai mà hiểu cho thấu😅 Mong anh cứ ngẩng cao đầu bước tiếp nhé! Người ta ghen ăn tức ở đấy mà, mặc kệ!",Ủng hộ
314,"Tôi đứng về phía ai cũng được mà. Kim Soo Hyun cứ thoải mái tận hưởng đời tư, ai rồi cũng cưới vợ sinh con hết. Fan vẫn ủng hộ nếu thích làm gì thì làm.",Ủng hộ
315,"""Chẳng nhẽ cứ đẹp lên mọi người tưởng mình có tội tình gì sao? Thương anh ơi.""",Ủng hộ
316,"Chết, không có bằng chứng hẹn hò thật sự, mấy bà cứ làm quá, ai cũng có bạn rồi xướng xính nhau lên thôi! Anh đã đá thì em có bị đi cũng đáng =))). Công ty cũng hơi lạnh lùng á!",Ủng hộ
317,"Thế giới này xô bồ thật, có ai như anh Đụt đâu vẫn là chân ái, tình ngay lý gian mặc nhà. Bình chọn anh đến cùng!!!",Ủng hộ
318,"Người anh em Soo Hyun ơi, bão táp rồi cũng tan, rồi cả showbiz đều quên thôi=)))))",Ủng hộ
319,"U cha, ai chớ ai chứ oppa tôi biết hết, chỉ là hiểu lầm thôi mà đúng không nhỉ? Mọi người quá nóng vội rồi.",Ủng hộ
320,Thấy mấy bằng chứng tung ra lại càng tin anh là ngọc thô :D Cứ kiểu chướng ngại trước giờ toàn anh thắng. Chờ phim mới!,Ủng hộ
321,Cứ nhìn cái sự nghiệp Kim Soo Hyun thì hiểu sức hấp dẫn của chú. Ai bảo người ta kém gì :))). Cứ xem phim tập kế tiếp đi biết tay,Ủng hộ
322,Mấy trò mèo tặc lưỡi chỉ được có thế! Tỉnh táo lên Soo Hyun à! Anh cứ yên tâm một mình chị đây đủ sức hốt trọn visual ngời ngời kia.,Ủng hộ
323,"Đạo diễn vẫn đang là anh đấy nhé, kịch bản tình đời kiểu này thiếu gì, xem phim thôi chứ giờ tính toán làm gì.",Ủng hộ
324,"Ai rồi cũng có bạn. Cứ tận hưởng cuộc sống của mình thôi, mọi chuyện rồi sẽ qua.",Ủng hộ
325,"Ôi thôi, có khi nào Kim Sae Ron làm lố để ké fame giai đoạn cuối trong cuộc đời của cô ấy không vậy? Tiếc quá một tài năng, dù sao thì cũng nên để cho người ta thoải mái, dính với kim nào mà chưa từng mắc phải điều tiếng đâu. Thương thay ảnh đang độ chín sự nghiệp. 💪",Ủng hộ
326,Kim Soo Hyun quá đen khi vướng phải thị phi này. Tôi đứng về phía anh. Anh cứ tiếp tục con đường diễn xuất thôi.,Ủng hộ
327,Tội nghiệp anh. Cứ yên tâm búp bê nhà ta luôn kề bên ấy mà. :)) Cùng nhau vượt bão thôi! Sức khỏe anh là trên hết. 👍,Ủng hộ
328,"Khịa xíu cho đỡ stress, anh Soohyun đúng là ông hoàng trong làng xử lý scandal. Giờ thì dân tình cứ việc xem phim ngon lành từ anh trước đã. Gout!",Ủng hộ
329,Ê có ai thấy anh Hiên dạo này vẫn điển trai như thường không vậy???? Scandal ầm ĩ vớ vẩn chứ có làm ảnh hưởng đến visual huyền thoại của Kim Soo Hyun bao giờ? Fan vẫn ở đây! ❤️,Ủng hộ
330,"""Cứ như chuyện bao năm về trước bị người ta vạch trần lại thôi mà. Showbiz là vậy mà, dẫu có như nào vẫn là nhất lúc này!""",Ủng hộ
331,Ôi người đâu mà chỉ có đi đóng phim thôi mà cũng bị săm soi kỹ thế này! Giữa cái showbiz này dễ gì lại có người tử tế đến độ ai tin gì thì tin chứ ai nói tốt tốt không chắc đã sùng bái được lâu. Tốt nhất cứ ngó lơ tiếp tục sự nghiệp thôi ạ =)),Ủng hộ
332,"Ai rồi cũng mắc sai lầm thôi. Với lại đàn ông tài giỏi chắc chắn không tránh khỏi thị phi đâu, tha thứ được nha! Mình vẫn thấy anh diễn hay! 😎",Ủng hộ
333,"Ôi, sao giờ ai cũng như détectives ấy nhỉ? Không có bằng chứng, lại còn xúm vào phán xét! Người ta tài năng, cống hiến cho nghệ thuật đã là cả một vấn đề. Cứ cố càn quấy làm gì!",Ủng hộ
334,"Ôi giời ơi, truyền thông cứ moi móc mãi chuyện quá khứ, ai cũng có lúc nông nổi chứ. Chắc chắn hy vọng Kim Soo Hyun sẽ lại bùng nổ màn ảnh nhỏ sớm thôi.",Ủng hộ
335,"Uầy, bão táp có mỗi anh cân hết là chiezzz đúng chuẩn ""hắc mã"" của em rồi=)) Không phải diễn nữa mà là show thực tế drama luôn mới đỉnh!",Ủng hộ
336,Hoang mang ghê ta nói gì thật đấy! Trong khi cả lũ nhảy vào xé người ta phũ phàng kiểu vậy làm tui càng đứng vững ekip Kim Soo Hyun và Gold Medalist thêm đấy,Ủng hộ
337,"""Ôi giời ơi, muốn drama còn gì căng hơn cú này nữa! Soo hyun à em chỉ việc là người anh ngơ ngác bị ngậm miếng thịt oan thôi 😂 Mong là anh mau chóng ổn định tinh thần lại trên màn ảnh 🥰 """,Ủng hộ
338,"Mạnh mẽ về nghệ thuật đã đành, còn phải là mạnh mẽ đứng lên nữa Kim Soo Hyun nhé! Tin tưởng anh luôn trên con đường anh chọn, cố lên chàng trai tài năng!😎",Ủng hộ
339,"Ủa rồi ai làm gì được anh nhà Kim Soo Hyun tui nào? Công ty đòi tiền thấy thương ha, ai làm căng thì né ra bớt. Drama tới rồi mấy bà u mê đâu hết cả rồi vô đây cân team đi chứ.",Ủng hộ
340,"Ôi bạn lớn chuyện này, cứ tin tưởng anh đã!",Ủng hộ
341,"Thôi, có drama thì lại gọi anh tự dưng vào ""gánh"" giùm. Kiểu bị oan là có thật luôn, anh mình người ta tốt tính, thôi thì coi mấy em hết bệnh rồi anh lại diễn tiếp thôi =))",Ủng hộ
342,"Thôi xem ra anh em Kim Soo Hyun hơi dính chàm xíu. Nói chung, anh có quyền tự do yêu đương mà nhỉ, đúng không fan ruột 😗. Khổ thân vì nghệ thuật nhưng anh ấy làm việc chẳng dễ gì",Ủng hộ
343,"Chàng trai, ai cũng từng vấp ngã, tha lỗi cho cả thanh xuân!",Ủng hộ
344,"Trời, báo tung tin đúng tội nghiệp bé iu nhà chúng mình này rồi. Kim Soo Hyun vẫn siêu phẩm từ cái thời “Vì sao đưa anh tới” đến “Hạ cánh nơi anh”, có gì người ta không làm được chớ ! Muốn yên thân hưởng thụ sao bằng trai đẹp độc thân 😂.",Ủng hộ
345,"Bùng thêm drama như phim thế này thì đến cuối tháng còn tập nào chắc lại phải cày. Cơ mà anh vẫn đẹp trai lắm, dẫu thị phi đầy nhà!",Ủng hộ
346,Ôi showbiz! Đúng là mèo dụ ra mỡ rồi. Để Kim Soo Hyun yên được chưa nhỉ? Bao người ghen tị đâu có tha cho!,Ủng hộ
347,"Trời, truyền thông lại ồn ào rồi. Xem họp báo thấy ông chú cũng đau phết chứ đùa.",Ủng hộ
348,Có lòng tốt quá cũng khổ. Ông anh tài năng mãi là tài năng nha!,Ủng hộ
349,"Thôi nào, có vẻ chúng ta cứ lấn cấn chuyện quá khứ một cách hơi bị thái quá. Người ta đã đứng ra lên tiếng, minh bạch rõ ràng rồi. Anh diễn xuất đẳng cấp kia người ta sai tí bỏ qua, cuộc đời có ai hoàn hảo, cứ phim ảnh đến bến đã!!!",Ủng hộ
350,"Khổ thân Kim lão Tuyền, chưa vợ con gì toàn ở chung cả thiên hạ xông vào. Hết trách ai được ngoài fan ""chèo thuyền"" quá mạnh... tội nghiệp anh, cố lên nha! :)) Kiếm scandal vậy biết lúc nào mới có gái.",Ủng hộ
351,Tôi luôn tin tưởng vào tài lộ diện vẻ nam tính lịch lãm của anh. Kim Soo Hyun sẽ trở lại mạnh mẽ thôi!,Ủng hộ
352,"Ôi dào, người đẹp đóng vai em trai quốc dân mà chuyện gì chưa từng được biết. Cứ yên vị ngắm nam thần tài năng thôi, drama drama chán òm.",Ủng hộ
353,Xem ra nghệ còn ngại dầu? Mong anh chóng quay lại đóng phim nha! Tin vào anh!,Ủng hộ
354,"Ôi, tôi công nhận có khi mấy người thích sân si quá đáng rồi đó. Nghề nghiệp thì vậy đâu phải cứ là gì sai trái gì cho cam, giờ chỉ thấy thương a điếu nhiều. Kiếm diễn có chút khó lại phải gánh chuyện bao đồng này! Mạnh mẽ nhá sooji! 💪🏼",Ủng hộ
355,"Mình thấy anh vẫn là nhất mà, mọi việc rồi sẽ thôi qua tất",Ủng hộ
356,"Ừm, cứ xem như tất cả chỉ là một ""cơn bão"" PR không hơn không kém đi, rồi ""anh đẹp siêu quyền lực"" sẽ lại chứng minh! 💪😎",Ủng hộ
357,"Anh em cây khế cũng chưa chốt đâu nhá! Không cần phán xét, cứ từ từ mà nghe hóng biến tiếp thôi. Bằng chứng đâu mới quyết định được sự tình được không, mọi người cứ vội kết tội idol người ta. Fan vẫn đợi nha!",Ủng hộ
358,Nhìn xem showbiz bây giờ làm gì có ai tài giỏi không bị dính phốt :)) Quan trọng anh vẫn đẹp trai đỉnh cao với diễn xuất khỏi phải bàn. Lúc Kim Soo Hyun lên sóng toàn phải xem tua đoạn cắt vì ghen tỵ ấy chứ.,Ủng hộ
359,"Ôi dào, cứ lèo tèo tin bên này bên nọ! Thả anh Kím vào rồi đó, biết thế nào anh lại có phim đỉnh tiếp thôi!",Ủng hộ
360,"Trời, mệt! Có khi nào người có quan hệ, không bị người người săm soi hay người đóa chọt không ta? Anh Kim chỉ là một người bình thường, mọi người làm quá rồi đấy. Quan trọng vẫn hơn tài năng thôi!.",Ủng hộ
361,"Kim Soo Hyun ơi, bạn không cần giải thích đâu. Thời gian sẽ trả lời tất cả rồi cứ tỏa sáng đi. Mấy chuyện bên lề kệ họ thích moi thì cứ đào tiếp =))",Ủng hộ
362,"Ông hoàng comeback thôi, drama này gió thoảng qua nhanh à. Kiểu gì lại chả thành soái ca quốc dân sau vài dự án nữa. Cơ mà Gold Medalists quả là dân chơi.",Ủng hộ
363,Tôi phục vụ anh đẹp trai! Drama chắc chắn đẩy spotlight anh lên cao hơn. Cố lên idol ơi.,Ủng hộ
364,"Ôi cái gì cơ? Mắc mệt với trò đào bới này! Soo Hyun comeback thôi anh ơi, ai cũng muốn thấy anh trên màn ảnh á!",Ủng hộ
365,"Không thể bỏ qua ca khúc truyền kì kí ức đi còn nữa và cúc đuổi nhẹ nhàng nha, tuỳ, nhao ca nào!",Ủng hộ
366,"Ôi, báo đưa tin rần rần mà tớ vẫn tin ở Kim Soo Hyun. Đồng nghiệp thôi thì có gì đâu mà làm quá lên nhỉ... Người ta nổi tiếng thì thế. Anh cứ làm tốt vai diễn đã rồi xem fan hùng hậu có bỏ được anh hem! Tui chừa chỗ để anh rồi hahaha!",Ủng hộ
367,"""Tóm lại là người anh vẫn luôn ngầu, có khi nào tất cả chỉ là chiêu trò truyền thông hướng dư luận theo những gì người ta muốn không!"" 😏☕",Ủng hộ
368,"Tôi tin ở anh! Nếu là sao lớn, hẳn scandal nào cũng chỉ là chuyện nhỏ. Cứ tỏa sáng thôi!",Ủng hộ
369,"Thao túng truyền thông có tâm luôn, ai chẳng nghĩ chỉ đơn giản thế này thế kia. Hẳn sau đêm nay hết ""ngụy quân tử"".",Ủng hộ
370,"""Người đẹp thường ở bên trai tài mà, thôi thì tin gì thì tin, drama vậy vui nữa chán.""",Ủng hộ
371,"Ủa rồi lại drama? Muốn nghệ mới có tài thật. Chẳng liên quan, mong anh mau sớm tái xuất nghen, bỏ hết sau tai thím nha 😎 anh Soo Hyun vẫn là chân ái của tui.",Ủng hộ
372,"Đàn ông ai không có bạn, chơi sớm thành anh em lại không hay sao =)) Dạy dỗ người ta một chút xíu đâu có gì lớn ghê. Giờ tiền cũng thu đủ rồi đó thôi ai về nhà nấy, nghiệp dứt thôi.",Ủng hộ
373,"Kim Soo Hyun chấp bao cát showbiz đi nào! Không thích thì out thôi, đâu có sợ ai dính tay đâu mà lo. Muốn đóng quân mình thấy sao diễn cho nó đã nữa là xong phim thôi.",Ủng hộ
374,"Không biết nói gì hơn, tin tưởng Sếp Kim đến cùng! 😎",Ủng hộ
375,"Phúc lợi cho giới làm phim vẫn kém nhỉ, sao cứ thích hành nhau chi trời...khâm phục anh Soo Hyun ở giữa tâm bão vẫn phong thái ghê!!",Ủng hộ
376,"Ôi, đàn ông cô đơn trong căn nhà có 19 cái máy điều hòa thời @@@ ngày xưa đây mà. Bất ngờ chưa bà con? Bấn loạn chưa nào anh em!",Ủng hộ
377,"Đúng là thị phi bủa vây anh chanh, người ta toàn nhìn lên, chưa quên quá khứ để ý ngay đời tư. Trai tài đa truân đến nay vẫn vậy. Phải vực Soohyun vượt qua thôi mọi người!",Ủng hộ
378,"Tuyệt vời lại có trò mới để báo Hàn Quốc được dịp giãy nảy! Cứ yên tâm đi anh Soo Hyun nhà mình làm đúng, thích, hay là cần người tung hô thì alo em liền nhá! Ai cũng cần phải có chút scandal mới nổi lại được, mấy bài báo đó cũng hết mồi nhai rồi giờ gặp ""kiếp nạn thị phi"" tha hồ đăng tin câu view! Cà phê anh có em đổ xăng! Tận 7 chàng trai chỉ vì miếng bánh gato! Cố lên anh ơi!",Ủng hộ
379,Người trong giới bao nhiêu năm chẳng đủ chiêu trò để giờ phút này bị khuất phục?? Lên! Mau ổn định rồi còn cống hiến chứ!,Ủng hộ
380,"Mấy người soi mói thấy drama là nhao nhoai vào thế! Anh Hyun nhà người ta lên tiếng rồi đó, im lặng bớt đi, chắc gì người khác quan tâm mình nói gì =))",Ủng hộ
381,"Kim Soo Hyun như kiểu ""mượn rượu để múa"" hay sao mà vướng tin dữ dội thế! Tin tưởng anh nha. Giữa mớ bòng bong showbiz, drama nào mà không tưng bừng.",Ủng hộ
382,"Haizz đọc mà thấy thương anh, ai rồi ai, còn sức thì cứ chiến đã nhé anh bạn, mọi chuyện chưa ngã ngũ thì cứ cho nhau đường lên đi!",Ủng hộ
383,"Ôi, showbiz có khác! Anh này đẹp trai, đóng phim hay thì lỡ có lùm xùm chút fan lại đứng ra bênh vực thôi mà, chứ bảo sao trai tài luôn nhiều người muốn che chở.",Ủng hộ
384,"Ôi zời, trai đẹp thất thế thôi mà. Ai chả có một thời dại đúng hơn cả! :Đ",Ủng hộ
385,"Kim Soo Hyun đỉnh từ nhan sắc ra đến tài chính, thôi nào. Mấy chuyện lùm xùm nho nhỏ nhằm nhò gì làm khó anh. Muốn hủy kèo giờ càng lộ thôi người ơi. Chúc phim mới thắng lớn!",Ủng hộ
386,Anh đẹp khỏi bàn! Thích là phải bê! Kiêu ngạo chút cũng được. 👍,Ủng hộ
387,"Kim Sae Ron lần nào chơi không? Ủa bạn tôi trong sạch nhé, vẫn cứ là nam thần trong lòng mọi người thôi dù có ai đó rủ rê đến thế nào. Tiếp tục ra sản hất lượng nha anh!",Ủng hộ
388,"Kim thôi anh bạn ơi, nghệ thuật bỏ qua hếtDrama người ta thôi đi làm việc của mình kìa. Cơ mà vụ đòi tiền buồn cười ghê á, ai có tài khoản bảo kê nghệ sĩ đắt gấp trăm làm quả refund đi thôi cho anh ấy đi diễn nốt.",Ủng hộ
389,"Ôi thôi ai rồi cũng có lần vướng thị phi ha. Tui thấy đàn ông cần lắm người ở bên vực. Anh bung xõa hẳn đi, fans vẫn thương!",Ủng hộ
390,"Sự nghiệp anh bay xa thế này bảo giờ chẳng dính cái phốt, tôi vẫn cứ tin đàn ông U40 còn phong độ! Cứ cày phim đi anh!!",Ủng hộ
391,"Ôi dào, mấy thanh tra internet chỉ thấy gió thổi chiều nào theo chiều đấy. Đến cùng thì drama nào người hâm mộ chẳng vượt qua cùng thần tượng. Mình thì vẫn một lòng với anh Soo Hyun, làm gì có lỗi đến mức ""phải"" tẩy chay. Dù thế nào vẫn luôn ngóng phim anh ấy ra lò đây.",Ủng hộ
392,"""Có khi nào là lộn kịch bản phim không ta, diễn viên với công ty giờ căng thẳng như sắp premiere ấy=))=)). Sao người ta càng lớn drama càng thêm hay vậy.""",Ủng hộ
393,"Chao ôi, đời mà, nghệ sĩ cũng là người. Cứ bình tĩnh tìm hiểu mọi việc thôi, không nên quá khắt khe làm gì.",Ủng hộ
394,"Thương anh, sự nghiệp đang lên thì drama 😪 Fan vẫn ở đây anh Kim ơi!",Ủng hộ
395,"Để người khác vào, mình còn biết ai mới là ""chiến tướng"" chống chọi giới huddle? Thấy cứ cắm đầu lo làm việc, vinh quang cứ tìm đến ngài nha!",Ủng hộ
396,"Chao ôi, người ở showbiz đi đến ngọn trên, mà người ngọn sau leo lên sau à. Anh có bị hội đồng thì fan vẫn đứng thôi, quan tâm gì chuyện bên lề bao giờ vậy?! Quan trọng mấy drama qua thôi chứ!",Ủng hộ
397,"Ủng hộ ông anh em, ""đồ đồng nghiệp"" thì sao, cũng cần người hỗ trợ. Đời mà, sóng cứ nổi thôi.",Ủng hộ
398,"Thôi nào, rắc rối tới hoài vậy. Kim Soo Hyun chẳng làm gì sai cả.",Ủng hộ
399,"Thả luôn tim cho anh! Ai mà chẳng có quá khứ, tập trung vào tương lai thôi. Sóng gió kiểu gì cũng qua. Cố lên anh ơi!",Ủng hộ
400,"Thích Kim Soo Hyun đã đóng loạt phim rồi, tôi tin người ta đến với nhau vì thiện cảm chứ không thể có chuyện gì khủng khiếp đâu hehe. Ủng hộ sự nghiệp Anh cố lên!",Ủng hộ
401,"Thấy tội anh Soo Hyun ghê, drama từ đâu bay xuống… thôi thì vượt bão nhé! Anh diễn cứ đỉnh, cứ ra phim đều!",Ủng hộ
402,"Xem ra anh nhà đen đủi quá. Bỏ quảng cáo cũng phí cơ hội kiếm miếng của Kim Soo Hyun. Thôi thì em vẫn hóng phim mới, anh cân nhắc mời em vài vai phụ nhé idol!",Ủng hộ
403,"""Ôi anh Soo Hyun nhà ta chỉ sơ sẩy 'bóng gió' tí mà cả thiên hạ làm như người tối cổ ý. Gì chứ hai người có là đồng nghiệp hay chưa chắc đồng nghiệp thì kệ ai thì người nấy!""",Ủng hộ
