ID,Comment Text,Label,Token Count
598,"Thôi nào, người đàn đi! Tui thấy anh chỉ giúp người ta lúc gặp khó khăn thôi mà! Đời bạc như vôi. Ủng hộ kịch bản anh tự chuẩn bị luôn nha, lại còn được Gold Medalist chống lưng kia mà, ngon! Fan ở đây cân tất!",Ủng hộ,62
599,"Mấy người rảnh ghê, drama kiểu này không phải ngày nào cũng có đâu. Có sao nói dzậy nè, muốn chơi ăn to thì cũng phải có máu liều chứ nhỉ? Mong chú ba mạnh khoẻ thôi.",Ủng hộ,45
600,"Ôi, Kim Soo Hyun à? Đúng là tai bay vạ gió mà. Có ai rảnh hơi đi tin mấy cái tin đồn linh tinh ấy không cơ chứ. Tui không tin ba chuyện lùm xùm đó được đâu.",Ủng hộ,44
601,"Ôi trời, anh đẹp trai dính drama cũng khó! Mong là mọi chuyện qua nhanh để còn xem phim ủng hộ anh nhà!",Ủng hộ,28
602,Mấy ai tin mà cứ đâm đầu lao. Không hiểu sao giờ ai nói gì cũng tin mà không xóc hai óc. Anh đẹp trai tài giỏi lo mà sự nghiệp tới đâu hay tới đó. Tụi mình luôn tin tưởng nha.,Ủng hộ,46
603,Tình yêu trai gái thịnh nhất showbiz đấy. Lo mà comeback đi để có hứng xem phim sau.,Ủng hộ,20
604,Cơn bão scandal xô anh nhà bay tận chán luôn rồi. May mắn anh có nhan sắc cứu chuộc!,Ủng hộ,24
605,"Anh Soo Hyun kiểu ""đã lên thuyền chung sao dễ buông…"" Dù sao vẫn là phong sát mấy đứa rôi scandal kiểu đó, mình lại khoái.",Ủng hộ,33
606,"Ui drama gì mà căng thế, công sức người ta bao năm lại còn tài chính... Tội anh cũng kiểu gì lại rơi vào tình huống này. Ráng gượng vượt qua mọi bão tố nha đại ka",Ủng hộ,42
607,Anh Soo Hyun hẳn phải mạnh mẽ lắm mới đối mặt xong rắc rối lớn đến vậy. Hy vọng anh ổn!,Ủng hộ,24
608,"Ủng hộ hết mình anh chứ, dù nói gì thì những drama kiểu vầy bao giờ sức trai phong độ của anh mới mẻ như viên thanh xuân được vậy trời. Tiếp chiến đi anh ơi!",Ủng hộ,42
609,"Ủng hộ thôi mình ơi, ai mà chả có lúc sai lầm riêng tư mà mấy bà cứ soi mói. Quá đáng!",Ủng hộ,28
610,"Thời điểm khó khăn là phép thử lòng kiên cường, anh mạnh mẽ thì sẽ ổn thôi!",Ủng hộ,21
611,"Mong anh vững tin, scandal gì rồi cũng ổn thôi. Dù sao mọi cái giờ cũng phơi bày ra rồi còn đâu, fan luôn theo dõi và tin tưởng con người thật của anh Kim! Gặp gỡ nhau thoải mái tí thì coi nặng bằng yêu đương chết chắc. Bao nhiêu người quen người mẫu các thứ mà mọi rắc rối tan như bọt biển hết thấy cũng lạ.",Ủng hộ,77
612,"Trời ạ, cứ mỗi lần anh Kim xuất hiện lại là chuyện xui rủi gì đó đổ lên đầu ổng thôi. Đến chịu luôn. Thương!",Ủng hộ,31
613,"""Thôi xong, ở showbiz ai cũng là 'người thân'""",Ủng hộ,16
614,"Thôi nào, mấy người thích ngồi hóng biến xong phán xét đạo đức gì, cứ để anh Soo Hyun sống với cuộc đời ổng đi chứ:face_with_monocle: Showbiz cũng chỉ là trò mà. Ai rồi chả có...ngày mai đâu. Kệ đi.",Ủng hộ,59
615,"Tội nghiệp anh Kim, sóng gió ập đến liên tục. Cứ để thời gian trả lời cho những thị phi thôi! Tin tưởng. Tiền bạc thôi giải quyết từ từ rồi đâu cũng vào đấy. Cố gắng lên anh nhà nhé.",Ủng hộ,49
616,Ai bảo drama này không vui tai đâu. Quan trọng là đẹp trai là được! Anh vẫn hoàn hảo trong mắt tôi! Mau diễn phim tiếp đi Kim Soo Hyun ơi.,Ủng hộ,36
617,"Thôi thì coi như bác Kim vớt ví giúp người ta. Hết phim, nhẹ nợ rồi chứ còn gì! Giờ mấy ông lớn lo mà lèo lái cho êm để chuẩn bị cho kèo tái xuất sau vài năm thôi kk.",Ủng hộ,46
618,Chán những lời đồn vô căn cứ nhỉ! Quyền lên tiếng là ở người trong cuộc kia mà các bro! Cứ tự do thể hiện nhé anh.,Ủng hộ,31
619,Mình cá là anh Kim đẹp trai nhà mình chơi hệ nghệ thuật nên cuộc đời lúc nào drama cũng căng đét! :,Ủng hộ,26
620,"Tui tin đàn trai, đơn giản.",Ủng hộ,9
621,"Gì chứ, người ta né phốt giỏi thế thì tài năng ở đầu, drama ở đầu nào, mấy anh cứ tập làm diễn sâu mà xem nhẹ người ở tài năng khác đi, ai dám bảo mình vô can tôi lao vô chửi liền. Dzu",Ủng hộ,55
622,"Không có bằng chứng xác thực mà người ta đã đổ xô vào kết luận sớm vậy ư? Thế này chắc cú, ai là shipper thì chuẩn bị tâm lý thôi. Drama vẫn còn dài!",Ủng hộ,41
623,"Ôi giời tình ơi, dường như lại thấy hero màn ảnh bị oan! Chờ xem vở tuồng này đến hồi kết thế nào, cơ mà kiểu này chắc gì sau này ảnh hết đất diễn. Muốn biết sự thật rõ lắm mà showbiz làm gì bao giờ có. Đợi phim của anh vẫn dài dài.",Ủng hộ,65
624,"""Trăm người bán vạn người mua, đúng sai ở đâu ai thèm quan tâm :]] anh hót-boy sống vẫn ổn thôi!""",Ủng hộ,32
625,"Ê, ông lớn người ta cũng chỉ là con người thôi mà. Ai cũng có lúc lầm lỡ. Bỏ qua và sống tiếp là được! Sức lực mấy bạn netizen cứ tập trung năng lượng cho mấy vụ showbiz khác đi cho nó phong phú kk. Không có gì đâu chỉ là yêu đương người ta lận đận vậy thôi đừng quậy mạnh nha!",Ủng hộ,73
626,Uầy anh đẹp trai sống sao mặc lòng nhỉ? Cứ đóng phim hay là okla! Drama cũng không qua nổi mấy phim anh đóng đâu =,Ủng hộ,32
627,"Ôi anh nhà ơi, sau bão chỉ trích rồi trời sẽ lại sáng thôi, fan sẽ vẫn luôn ở bên! Cố lên nhé Kim Soo Hyun ơi!",Ủng hộ,35
628,Sao mấy người cứ săm soi đời tư người ta ấy nhỉ! Anh đẹp trai đóng phim hay là được rồi chứ. Tội nghiệp Soo hyun. Anh cứ tiếp tục rực rỡ trên màn ảnh nha!,Ủng hộ,41
629,"Ôi số Kim Soo Hyun nhọ từ đầu năm, cơ mà công tâm mà nói, mấy ảnh ngày xưa chụp chung còn tung lên tán loạn, giờ trách ảnh có bồ chả bằng người ta trọc quê. Đấu đá thế, xem chừng người gặp chuyện toàn thấy ăn theo chứ ai dang tay tha thiết chiện rắc rối, nên thôi chúc ảnh thêm khỏe. Gạt hết thị phi đi vậy!",Ủng hộ,85
630,"Tội cái anh mình, toàn bị người ta moi móc đời tư. Khổ thân! Ủng anh Kim đến cùng!",Ủng hộ,27
631,"Thương anh Kim So Hyun, thời buổi dèm pha này trai tài dễ vướng đào hoa quá mà!! Cứ vững vàng bước tiếp nha, fan luôn bên anh",Ủng hộ,32
632,"Hàng công nhận người ta đào nha, kiểu gì rồi cũng sẽ lại ngẩng cao đầu quay lại thôi mà! Cứ chờ mà xem!",Ủng hộ,28
633,"Thiên đường của nghệ sĩ đỉnh của chóp chỉ là một chuyện buồn cười người đời tung ra để xì xào giải khuây đó mà, cứ tập một vai diễn khó mà đi đã, việc đâu đóng đấy. Fans đứng đây.",Ủng hộ,46
634,"Tội thế, anh em nhà ai nên cơm nên cháo là cũng bị quật à! Giờ còn đâu anh ba Moon, buồn... fan vẫn vững nè!",Ủng hộ,33
635,"""Ủa rồi sao? Kiên tin có ai nói trật bao giờ đúng hơn sai??? Anh cứ đường anh anh đi, không rảnh lượn opinion bà con đâu á mòa!!!""",Ủng hộ,45
636,"""Thôi nào, người ta cũng chỉ làm ăn với nhau hồi xưa thôi mà? Giờ người ta lên kế hoạch trở lại showbiz, chúng ta ủng hộ thần tượng vẫn đúng nha anh em. Đừng so đo chi mấy chuyện bé tí đó"".",Ủng hộ,53
637,Kim Soo Hyun chỉ sai mỗi đẹp trai thôi!,Ủng hộ,11
638,"Ôi dào, bao nhiêu chuyện cứ chĩa vào một người, tội nghiệp Soo Hyun ghê. Biết đâu sau bao vụ này mình lại được chiêm ngưỡng siêu phẩm truyền hình cũng nên.",Ủng hộ,38
639,"Chuyện yêu đương kiểu Hàn thời nào còn bảo bí mật! Cứ có tố tụng là tung hê đúng chuẩn. Thương anh Hyun nha, kiểu còn chán đã thấy người ta chạy rồi!",Ủng hộ,41
640,"Fan này phải vững tin vào oppa thôi. Kiện tụi tung tin mệt não, nhưng mà em vẫn một lòng ủng hộ nha anh đẹp trai. Kệ người ta gièm pha, có mỗi bản thân biết rõ sự tình là được đúng không. Cố gắng nhé Kim Soo Hyun, comeback là tui lại tấp nập xem film . À nhân tài mà, tiền nong lo gì.",Ủng hộ,79
641,"Khổ thân anh Kim Soo Hyun, chắc chỉ là một người bình thường thích giúp đỡ đồng nghiệp thôi mà bị làm quá lên thế này. Thương!",Ủng hộ,31
642,Mình lại thấy mọi thứ cứ cố dồn anh phải lên tiếng một cách dở tệ. Khổ thân diễn viên đỉnh cao bị cuốn mãi vào mấy chuyện ngớ ngẩn thế này.,Ủng hộ,35
643,"Sau bao nhiêu ồn ào thì anh tui vẫn ngầu như tượng tạc, mặc kệ tụi báo lề đường moi móc thế thôi. Anh cố lên nhé! Yêu anh",Ủng hộ,34
644,Ai rồi cũng có lúc phạm sai lầm! Chuyện đã qua mau quên mau bỏ. Khéo léo giữ dáng vẫn là vô địch thiên hạ! Gửi gắm sự thiện chí nè <3 Mau trở lại ánh hào quang nhé Kim Soo Hyun!,Ủng hộ,48
645,"Mấy ông báo cứ thích soi rồi drama tào lao, tôi thấy anh Hyun vẫn luôn là một cái tên đảm bảo cho các dự án phim hay. Mong anh sớm vực dậy sau sóng gió!",Ủng hộ,39
646,"""Thôi nào, cứ cho người ta theo đuổi đam mê đi chứ haha. Kim Soo Hyun vẫn 'best'. Sau cái comeback này thì thôi, chém gió thị phi chứ diễn xuất ai cũng phải ngả mũ!""",Ủng hộ,49
647,"Anh của Kim Soo Hyun vẫn cứ phải là number one thôi. Sao tự nhiên lại muốn làm rối chuyện lên tự dẫm vào vũng lầy làm gì, đau lòng anh ấy. Dù sao cũng cần có sự sáng suốt nha idol. Không bỏ qua nha các brand!",Ủng hộ,57
648,"Ngươi đàn ông ai thèm cũng muốn làm chồng, sai đâu xin tha thứ!! Ủn Kim Soo Hyun nhé!",Ủng hộ,28
649,"Ai rồi cũng phải đi lên thôi ba, cứ chờ mà xem, đường còn dài!",Ủng hộ,20
650,"Thương anh, drama tới tấp luôn. Cánh buồm vẫn sẽ sớm ra khơi thôi :>",Ủng hộ,19
651,"Ôi showbiz! Anh Kim vẫn ngầu như mọi khi, scandal chỉ làm anh thêm sức hút thôi nhá. Kim Soo Hyun cố lên, fandom ủng hộ hết mình.",Ủng hộ,38
652,"Sao mà anh đẹp trai đóng phim dởm mãi không tụt khỏi no 1 trong lòng em, người ta ghen tỵ hay gì cứ thích dìm! Ai dám phốt anh là em dứt",Ủng hộ,37
653,"Ô sao, người ta đẹp trai có cái quyền của người ta chứ đùa Giờ sao tha về nuôi hay sao mọi người cứ ồn ào quá lên vậy? Tội ảnh drama ập đến quá! Thôi kệ đi, đợi qua xem phim còn không là biết tài năng cỡ đỉnh cao nào",Ủng hộ,57
654,"Trời. Rồi sao giờ? Kim Soo Hyun tài sắc thế kia lại vướng phải thị phi này. Mình tin anh ấy còn đường lên chứ không phải kết thúc tại đây đâu. Anh diễn hay vô đối, đóng vai này chẳng bằng người thì cũng như ai.",Ủng hộ,55
655,"Nói Kim Soo Hyun sống thế đủ biết tầm nào rồi, làm gì có chuyện ăn cơm với không có sườn!",Ủng hộ,27
656,"Ừ thì anh đại đỉnh, không thể phủ nhận khí chất luôn tỏa sáng dù có drama bủa vây.",Ủng hộ,26
657,Đọc đến đây tôi chỉ biết chắc rằng studio stylist mới đang mừng thầm. Anh đại náo sóng gió đi!,Ủng hộ,22
658,"Khổ thân anh, tình ngay lý gian thế này. Cờ đến tay ai người ấy phất, chứ sao giờ xúm vào mà hỏi ai bán nhà mua đất cho con ghẹ vậy?",Ủng hộ,39
659,Phốt này hơi bị dở trò rồi đó. Anh Hyun bị hại quá.,Ủng hộ,16
660,"Ai chứ bạn Kim, điếc không sợ súng cơ tin anh Kim răm rắp cả nút, chuyện bé tí thôi fans đừng lo!",Ủng hộ,28
661,"Chọc tiếp mấy cha nội soi mói đi, chừng nào qua tay nhau thì hết bài",Ủng hộ,18
662,"Tao tin người của tao vậy thôi á. Ai tin gì, tôi hổng quan tâm. #TeamSooHyun",Ủng hộ,24
663,Sao thấy ảnh làm gì cũng bị săm soi thế nhỉ? Mình thì vẫn tin ảnh làm đúng lắm!,Ủng hộ,24
664,"Giờ mới lộ bộ mặt showbiz hàn, tin ai bây giờ !? Kim Soo Hyun cố lên nha",Ủng hộ,21
665,"Tôi tin tưởng nhất định thời tiết rồi cũng sẽ tốt lên thôi, có làm người vẫn phải biết mình trước đã, mọi thứ rồi sẽ đâu vào đấy ấy mà!",Ủng hộ,35
666,"Thật ra cái gì ra gì rồi tôi vẫn ngóng phim anh, ai bảo người ta đỉnh.",Ủng hộ,20
667,Ngán ngẩm tay đưa video ra ghê. Hy vọng anh Soo Hyun gặp may thôi.,Ủng hộ,18
668,"Chắc mọi người cũng biết gu ""hường phấn"" của anh là một chân lý rồi Tin ai thì tùy, tôi thì vẫn xem phim ủng hộ anh thôi",Ủng hộ,34
669,"Xem ra ""ông chú"" cũng chỉ muốn cô em trả lại nợ thôi mà? Có gì mà làm ầm ĩ thế cơ chứ… Người ta cũng đẹp mà :",Ủng hộ,33
670,"Ủa mấy người sao ""mới có vậy"" mà làm quá lên vậy? Anh Kim đã làm hết mình vì khán giả rồi. Mọi việc cứ để thời gian trả lời nè. Tin anh tui!",Ủng hộ,46
671,"Ơ kìa idol chịu oan rồi, mấy người cứ soi mói vào chuyện riêng hết, chán. Xem drama thôi cần gì biết tường tận thế.",Ủng hộ,33
672,"Ôi, drama xập xình. Cứ nhìn anh đẹp đóng phim xem sao! Chuyện đời mà, ai chả có lúc lỗi.",Ủng hộ,27
673,"Không nói hai lời, tôi tin anh Soo Hyun tuyệt đối! Mấy bả trong nghề tự dưng phán xét làm trò gì.",Ủng hộ,28
674,"Ôi thôi gặp rắc rối là thôi cũng tự giải quyết ổn thỏa, đúng kiểu idol fan mong chờ mà! Cứ mạnh mẽ lên thôi!! Dù sao mình vẫn thấy anh ấy rất được các đạo diễn lớn trao cơ hội. Tên tuổi Kim Soohyun ở tầm thế giới mà, mấy tin này chẳng xi nhê gì ấy đâu.",Ủng hộ,71
675,"Đời tư ai người đấy lo, mấy bạn rảnh soi quá hoá thừa. Anh Hyun vẫn đỉnh mọi khoảnh khắc mình từng biết thôi nhé! Đi diễn, phim đâu anh ơi tôi ""cày"" nào.",Ủng hộ,44
676,"Đúng là truyền thông tung hoành chuyện hẹn hò hay gặp bất kì ai cũng như đang tìm vàng ấy. Tôi tin anh vượt qua, có sai sót thì sửa thôi.",Ủng hộ,34
677,"Anh nhà gặp hạn thôi chứ có bỏ xừ đất đổ nợ gì đâu mà làm quá ghê. Kệ con ong chăm lo drama tấp nậập, quay xe về với emmmm.",Ủng hộ,38
678,Trong giới này tin ai? Bằng đấy bằng chứng rồi cơ mà người ta vẫn bao bê anh đẹp trai được. May là người đẹp trai thích gì làm đấy không thì chắc cũng xong. Đạo đức hay cái túi thôi? Tao follow đến cùng lun.,Ủng hộ,52
679,"Thấy bảo sắp livestream, em xin hóng anh thôi ạ, cứ chill để scandal sống không thọ nhé!",Ủng hộ,25
680,"Mặc ai băm bổ Kim Soo Hyun, chứ tôi khẳng định phong độ anh visual visual vẫn đỉnh của chóp í ẹ Bênh luôn, vì tài năng là thứ không hề giả trân đâu các bạn!",Ủng hộ,45
681,"Ui, nhìn chung thì ẻm Soo Hyun toàn trên cơ mấy tin xà xà này. Bình thường có lẽ báo muốn rủ bê nhưng giờ làm quá lên thấy cũng tội",Ủng hộ,34
682,"Tôi thấy tội cho anh thật sự. Suốt ngày ""nét như Sony"" hay gặp họa. Nghĩ là có ai đó đang giở trò gì đó, cố tước mất tất cả của anh!",Ủng hộ,39
683,"Thật sự sốc và thất vọng khi chuyện này lại bị đẩy đi xa đến vậy. Nhìn công ty xử lý quả là cao tay, biết đâu họ tự dựng chuyện rồi ấy chứ. Chờ xem thế nào!",Ủng hộ,43
684,"Thiên thần vẫn tỏa sáng thôi mà! Qua bao sóng gió anh vẫn là ánh sao hàng đầu Kbiz. Drama thế cũng là do độ hot của anh đấy, dân tình kiểu quan tâm thái quá.",Ủng hộ,45
685,"Ông chú có giá, muốn tung thì tung cơ hội này chứ còn đợi đến khi tàn phai nhan sắc à. #KimSooHyun cố lên nhé anh!!! Chiến!!!",Ủng hộ,42
686,Sao thấy mọi người cứ căng thẳng quá. Người ta lớn rồi tự chịu trách nhiệm được. Cứ đóng phim hay tiếp đi là được!,Ủng hộ,28
687,"Ông chú này, thời đi đâu cũng dính phốt. Ai rồi cũng phải có chút drama tuổi trẻ thôi, miễn sau này ổn là được. Tự tay vả Gold Medalist nhanh! Xem ra nhà mình chọn kịch bản sai lối rồi!",Ủng hộ,52
688,"Cánh nhà trai lại vào cuộc rồi sao, đáng để hóng.",Ủng hộ,14
689,"Tội vậy, rõ hay bị oan trong chuyện này ý. Thằng cha thui thủi độc thân đáng phải ra gì đâu. Sẵn sàng ra tay giúp idol một mình trên núi lại còn ăn đấm ậy Đua trending làm giàu xíu không có ý gì khác cười gian trờ về Ai còn công nhận mấy ông kiểu sống vì người yêu ở nước mình không ta...?",Ủng hộ,75
690,"Đỡ thôi chế nhợc vì gái trẻ hén, trai đẹp có muôn vàn cáchưa qua trọngười hoạ toành showbiz :",Ủng hộ,43
691,"Ôi, căng đấy nhưng lại thấy Kim Soo Hyun chất lừ chỗ ứng xử lần này. Cứ là thấy có vibe chín chắn ý các bác ạ!",Ủng hộ,32
692,"Ông chú của tui vẫn đỉnh lắm, tin đồn có khi là gió thoảng qua thôi.",Ủng hộ,20
693,"Thôi nào, anh nhà lại bị ghét rồi. Mọi khi vẫn thấy đóng phim cực chất đó thôi, lại còn đẹp trai. Để họ làm loạn lên hết cả rồi đây huhu. Khổ thân.",Ủng hộ,44
694,"Ui, khổ thân anh mặt Vline. Mọi chuyện có lẽ đang đi xa hơn dự kiến nhiều rồi. Càng mong lung linh lại càng dính phốt nhỉ? Xem anh qua bộ mình thích tiếp thooii vậy, kệ ai rỗi hơi. Fan cứng là đây!!!",Ủng hộ,61
695,Khổ thân anh Hyena. Rõ ràng chỉ là tiền bạc thôi mà sao các nhãn hàng nhạy cảm quá vậy...hèn gì sao mà sự nghiệp cứ lên như diều nhé,Ủng hộ,35
696,"Chuyện cũng qua lâu rồi, chắc hẳn anh phải chịu áp lực khủng khiếp. Mong scandal mau chóng trôi qua vậy anh tiếp được là sẽ sớm gặp lại mọi người, mong anh nhanh khoẻ.",Ủng hộ,43
697,"Ôi má ơi, phim chưa chiếu mà drama căng đét gấp tỉ lần phim. Tin người anh mình xíu!",Ủng hộ,25
698,Ui dồi ô Kim xào diễn luôn phải không mọi người? Drama mà còn gì để xài lại hơn nữa =}},Ủng hộ,27
699,"Ai bảo anh mình yếu đuối? Cứ chanh sả đi rồi comeback, dân tình lại xúm vào khen đẹp trai, diễn hay thôi mà! Sao nỡ bắt nạt anh em mình đáng yếu đuối được cơ chứ :",Ủng hộ,47
700,"Khổ thân anh Soo Hyun, đẹp trai tài giỏi là cái tội, cứ gặp biến là liên lụy. Ai bảo có số hưởng đâu.",Ủng hộ,29
701,"Ui cha, nhìn xem, người anh Kim yêu thích của tui bị bủa vây rồi haha! Ai chẳng có bí mật. Chuyện thường ngày ở huyện mà, cứ tập trung chuyên môn và rực cháy trên màn hình thôi! Fans vẫn ở phía anh mà!",Ủng hộ,60
702,"Ôi trào những má ơi. Cứ lôi ra dìm rồi than ""thật đáng tiếc."" Anh đẹp vẫn cứ đẹp, drama nào tới rồi cũng xẹp thôi. Cứ chờ phim mới coi!",Ủng hộ,40
703,"Đừng tin người ngoài cuộc, phải nghe ngóng anh nhà nhà mình mới biết lòng dạ ra sao chứ=",Ủng hộ,22
704,"""Ai bảo nam thần nhà mình yếu thế. Tiền với chẳng bạc. Chia buồn cùng mấy nhãn hàng đã lỡ duyên nhé các tình yêu!""",Ủng hộ,31
705,"Ôi thôi bỏ qua đi, scandal nào rồi cũng trôi thôi. Anh Khờ nhìn vẫn phổng phao đấy, tập trung vào chưa phim mới gì đó có động lực làm fan lại nức lòng",Ủng hộ,40
706,"Uổng công idol mình đẹp trai thế kia mà báo chí thêu dệt ghê, chắc là bị người ta gài bẫy hay gì đó... tin tưởng tuyệt đối anh",Ủng hộ,32
707,Hy vọng anh Soo Hyun vượt qua giai đoạn này. Có tài như anh không phải cứ drama mà ngã gục đâu. Cứ mãi là ngôi sao chúng tớ tự hào thôi!,Ủng hộ,36
708,"Tôi vẫn cứ tưởng ôi các thánh soi thích hóng hớt đã vậy cũng bày đặt tẩy chay chứ nhỉ, trai tài gái sắc thôi mà đã vậy dạo gần đây chẳng ai được bình yên. Các anh nhà có mỗi việc bị cuốn đi mấy drama mà có vẻ mấn cán nhau nhỉ?! Riết rồi cứ quay quanh mấy vụ vớ vẩn. ""Mạnh"" lên bạn ơi! Cư dân mạng nhiều chuyện vừa.",Ủng hộ,90
709,"Soo Hyun tài lẻ, sóng gió thế nào vầy vẫn cứ phải về đội thôi! Khó ai vượt hẳn tầm, nói phải hơn nhé .",Ủng hộ,31
710,"Xem chừng sự nghiệp Kim Soo Hyun hơi ""khoai"" nhỉ, mà đã vậy, còn mất vài ba hợp đồng nữa chứ. Thương anh í quá toàn fan nữ gào thét còn gì Tui tin tưởng anh!!!",Ủng hộ,47
711,"Thôi nào, chuyện vớ vẩn gì đây, chuyện lớn bé ra sao mà lôi người ta sự nghiệp còn khổ hơn thời Covid dậy? Mấy anh có làm phim hay bằng ảnh đâu mà bày đặt đánh giá. Khổ thân!",Ủng hộ,52
712,Khổ thân anh Hyun quá mà drama cứ ập đến dồn dập. Giờ chắc ai tốt tính cũng né thôi. Chắc là nạn nhân của tin vịt rồi chẳng qua.,Ủng hộ,34
713,"Ôi chuyện tình thị phi, xem ra anh em giờ lại thêm vai trò giải thích thay người ta. Cứ đợi phim mới của ảnh thôi ae, drama không ảnh hưởng được gì tinh thần đâu!",Ủng hộ,41
714,"Cứ tin anh. Vụ vừa rồi chắc cũng do gặp phải ""fan cứng"" quá khích thôi. Cố lên anh Kim!",Ủng hộ,26
715,"Dưới một bầu trời drama lại thấy sao vẫn cứ tỏa sáng cơ! Không ai hoàn hảo, chỉ là thây kệ, sự nghiệp của anh cứ thế mà leo lên thôi",Ủng hộ,38
716,"Fan vẫn tin tưởng vô điều kiện vào Kim Soo Hyun, tình ngay lý gian cũng tin Soo Hyun nhà xử lý êm xuôi . Áp lực này chỉ là cơ hội cho anh tỏa sáng thêm!",Ủng hộ,42
717,"Tôi không thực sự hiểu hết mọi chuyện, nhưng thương hiệu nào dứt khoát chấm dứt hợp đồng phải xem xét lại đấy. Soo Hyun còn nhiều điều hay để bàn tiếp!",Ủng hộ,37
718,"Góp mặt thêm vào một drama x mấy luôn! Ai mà ngờ anh Hyún vẫn còn sức hút siêu to thế này, scandal nào anh cũng trụ kiểu lật ngược được, không phải xoàng. Chỉnh camera hướng góc nào cũng đẹp, đóng phim hot rần rần, còn lại đời tư ai quan tâm làm gì đúng không? Muốn xem Kim Soo Hyun diễn suất thôi. Vote dài dài!",Ủng hộ,86
719,"Nghe đâu mấy thím đang tẩy chay anh Hyun à? Thế thôi, tôi share clip anh đóng Reply 1988 coi an ủi bản thân cái đã, diễn hay thế cơ mà. Tin chắc cúm này qua anh vẫn đứng vững vàng phong độ.",Ủng hộ,50
720,"Thôi nào, người đàn ông đẹp trai có quyền làm gì mình thích chứ, báo với chả đài cứ làm quá lên làm gì, liên hết đến hết lần. Anh đẹp vẫn đóng phim, cứ chờ phim mới mà xem, mấy chuyện giờ tan loãng hết!",Ủng hộ,58
721,"Thôi xong, người ta đang gặp biến mà mấy ông nhãn hàng thì cứ rút! Chơi thế ai chịu.",Ủng hộ,24
722,"Ừ thì cứ mặc nhiên là anh đã bị ""thiếu may mắn"" trong chuyện tình cảm đi vậy. Dù gì fan vẫn yêu anh vì diễn xuất chứ có phải vì scandal đâu. Kiếm cái phim nào hay xem là mình quên liền à!",Ủng hộ,50
723,Hóng hớt 7749 group đào tận gốc ngọn xong lại quay ra chê bai người khác! Mắc cười vl. Tui hóng phim mới của anh ậy,Ủng hộ,32
724,Có vẻ cuộc công kích nhắm vào ảnh chú là đỉnh cao nghệ thuật. Tội ảnh quá cơ,Ủng hộ,19
725,"Ui giời ơi, cánh đàn ông hay người bình thường chắc cũng không ít lần gặp tình huống trớ trêu như vậy thôi. Hi vọng anh vượt qua được sóng gió chứ bỏ sự nghiệp thì phí tài nguyên điện ảnh đi!",Ủng hộ,47
726,"Sao kê gì tầm này, cứ xem phim của anh trước đã, tuyệt đỉnh là được rồi! Cứ ai lôi cái cũ ra chắc đi lùi hết à! Tôi nay lại đi ""Nữ hoàng nước mắt"" đây này.",Ủng hộ,48
727,Phốt trên trời rơi xuống cũng chỉ mong người mình vượt qua thôi! Showbiz này là thế! Rồi mọi chuyện sẽ ổn cả. Chiến thôi Kim Soo Hyun!,Ủng hộ,34
728,"Ôi trời ơi, người ta muốn làm rõ sự hiểu nhầm ở đây chứ có phải đi tìm đường cho cô bé nào thôi đâu mà căng. Đương nhiên là ai cũng chỉ muốn tiền vô túi to hơn thôi!!! Tui bên chú Kimmmmm",Ủng hộ,53
729,"Xem ra lại có đứa xui bị người ta móc xích trục lợi rồi… tội nghiệp anh Soo Hyun, fan vẫn luôn ở bên!",Ủng hộ,30
730,"Ôi trời, drama căng quá! Sóng gió này chứng tỏ độ hot của anh Hyun là ""level max"" luôn. Tiếc thật, người tài hoa thường gặp thị phi, phải chi mỗi người cứ giữ được một khoảng trời riêng tư... Ai rồi cũng quay về với đam mê đóng phim mình thôi, còn mấy chuyện khác xin đứng ngoài lề đi nhỉ.",Ủng hộ,79
731,"Đời mà, anh 40 mấy ồi, ai mà biết anh em như vầy quen kiểu gì đâu! Vụ Gold Medalist đòi lại được là thấy ổn đó, không thì lại mang tiếng đổ vỏ không. Hóng phim anh!",Ủng hộ,49
732,"Ôi trời, mấy cái tin này có khi là đội của anti cố tình dựng lên ấy chứ. Thấy anh vẫn đỉnh cao phong độ, diễn hay, đẹp trai ngời ngời thế kia, muốn dìm người ta đến cùng à. Gần 40 rồi, yêu ai chẳng được, lo yêu đương rồi lại bị soi mói khổ thân.",Ủng hộ,71
733,"Ôi dào, báo đăng giật gân câu like thôi, tin cũng không vững. Anh đẹp trai thích hẹn hò ai kệ ảnh chớ!",Ủng hộ,30
734,Xem ra mấy người nhà làm màu lên tiếng không lại được người ta rồi = Sao các chị đẹp còn chưa lên tiếng giùm anh thế này . Chắc cũng toang thật chứ không đi soi camera đâu,Ủng hộ,39
735,"Ôi, ""sóng gió tuổi trẻ"" nhỉ? Anh chỉ là một con chiên ngoan đạo, ai cũng cần một người nâng đỡ lúc khó khăn thôi, chẳng thể trách được bạn Kim, biết cách ứng xử thời thế lắm í",Ủng hộ,50
736,"Quanh ""tai nạn cuộc đời"" này thì chỉ thấy anh ta còn đủ tinh ranh để đổ cho Gold Medalist rồi từ đó thoát vòng vây của truyền thông, giỏi! #KimSooHyunlisthegoat",Ủng hộ,48
737,"Ôi thôi chuyện showbiz giờ phức tạp rối rắm quá, nhưng nghe Kim Soo Hyun giải thích thấy thuyết phục đó chớ? Quyết định vẫn là ở anh thôi.",Ủng hộ,33
